country_iso3,HS4,trade_value_usd,trade_quantity_mt,year,commodity
CHL,7601,717.675,593.312,1995,ALUMINUM
CHL,7801,656.951,1399.636,1995,LEAD
CHL,7901,0.691,0.398,1995,ZINC
CHL,8001,20695.772,3369.754,1995,TIN
CHN,1001,3212.485,22656.438,1995,WHEAT_US_HRW
CHN,1003,506.213,1485.724,1995,BARLEY
CHN,1005,29025.772,207038.098,1995,MAIZE
CHN,1006,26920.941,74667.651,1995,RICE_05
CHN,1201,128103.99,410019.697,1995,SOYBEANS
CHN,1511,201806.573,174611.09699999998,1995,PALM_OIL
CHN,1513,1984.141,3324.773,1995,COCONUT_OIL
CHN,1701,190098.703,448074.37799999997,1995,SUGAR_WLD
CHN,1801,698.968,401.527,1995,COCOA
CHN,2401,138360.049,78053.528,1995,TOBAC_US
CHN,2510,58482.81,1136648.708,1995,PHOSROCK
CHN,2601,694.591,11926.623,1995,IRON_ORE
CHN,2701,1231355.576,29335231.832000002,1995,COAL_AUS
CHN,2709,2206175.294,18524356.722,1995,CRUDE_PETRO
CHN,2711,18128.853,99183.627,1995,NGAS_EUR
CHN,2835,108026.52,187691.834,1995,TSP
CHN,3102,36626.112,226811.462,1995,UREA_EE_BULK
CHN,3104,41233.997,317450.015,1995,POTASH
CHN,3105,46503.512,207442.673,1995,DAP
CHN,4001,13520.382,9402.324,1995,RUBBER1_MYSG
CHN,4412,74419.332,89651.39199999999,1995,PLYWOOD
CHN,5201,54630.403,24662.571,1995,COTTON_A_INDX
CHN,7106,5246.224,0,1995,SILVER
CHN,7108,9880.261,0.74,1995,GOLD
CHN,7110,17233.492000000002,0,1995,PLATINUM
CHN,7403,278290.731,91456.84599999999,1995,COPPER
CHN,7502,50322.432,6267.625,1995,NICKEL
CHN,7601,355204.961,194674.206,1995,ALUMINUM
CHN,7801,152717.712,178268.79,1995,LEAD
CHN,7901,303481.952,266035.893,1995,ZINC
CHN,8001,385570.153,65042.576,1995,TIN
CIV,1001,47.106,150.855,1995,WHEAT_US_HRW
CIV,1005,160.484,1719.686,1995,MAIZE
CIV,1006,84.801,162.475,1995,RICE_05
CIV,1511,74811.261,117715.44499999999,1995,PALM_OIL
CIV,1513,23489.396,37224.35,1995,COCONUT_OIL
CIV,1701,9089.002,10894.686,1995,SUGAR_WLD
CIV,1801,1255214.791,812082.348,1995,COCOA
CIV,2401,465.346,297.369,1995,TOBAC_US
CIV,2510,371.73,6340,1995,PHOSROCK
CIV,2709,39766.816,293633.38300000003,1995,CRUDE_PETRO
CIV,2711,1603.812,3735.209,1995,NGAS_EUR
CIV,2835,18.21,27.847,1995,TSP
CIV,3102,17073.818,51311.109,1995,UREA_EE_BULK
CIV,3104,938.004,6821.42,1995,POTASH
CIV,3105,23113.143,79067.47,1995,DAP
CIV,4001,176591.012,102235.662,1995,RUBBER1_MYSG
CIV,4412,15548.115,15721.617,1995,PLYWOOD
CIV,5201,158363.826,90075.651,1995,COTTON_A_INDX
CIV,7108,29768.867000000002,2.4210000000000003,1995,GOLD
CIV,7110,37.385,0,1995,PLATINUM
CIV,7403,321.083,103.425,1995,COPPER
CIV,7601,5.003,1.625,1995,ALUMINUM
CIV,7901,50.344,48.46,1995,ZINC
CMR,1005,2.876,16.5,1995,MAIZE
CMR,1006,97.725,244.602,1995,RICE_05
CMR,1201,457.359,1497.625,1995,SOYBEANS
CMR,1511,6411.884,8099.1990000000005,1995,PALM_OIL
CMR,1513,691.9250000000001,1014.25,1995,COCONUT_OIL
CMR,1701,1352.893,1801.8,1995,SUGAR_WLD
CMR,1801,161287.01,107360.917,1995,COCOA
CMR,2401,871.321,73.088,1995,TOBAC_US
CMR,2709,582946.427,4628341.2639999995,1995,CRUDE_PETRO
CMR,2711,1524.944,2719.0299999999997,1995,NGAS_EUR
CMR,3102,17.649,92.042,1995,UREA_EE_BULK
CMR,3104,16.485,22.312,1995,POTASH
CMR,3105,4.525,24.128,1995,DAP
CMR,4001,84416.926,53711.852,1995,RUBBER1_MYSG
CMR,4412,10752.114,9808.857,1995,PLYWOOD
CMR,5201,108483.276,57442.441,1995,COTTON_A_INDX
CMR,7108,2150.102,0.21100000000000002,1995,GOLD
CMR,7502,811.583,114,1995,NICKEL
CMR,7601,124624.232,66589.41,1995,ALUMINUM
CMR,7901,591.5120000000001,543.843,1995,ZINC
COD,1511,615.6,357.562,1995,PALM_OIL
COD,1513,1756.254,2451.812,1995,COCONUT_OIL
COD,1701,5.291,12,1995,SUGAR_WLD
COD,1801,1070.335,808.69,1995,COCOA
COD,2401,3812.058,1458.434,1995,TOBAC_US
COD,2709,152171.984,1213657.872,1995,CRUDE_PETRO
COD,3102,6.572,28,1995,UREA_EE_BULK
COD,4001,9279.615,6422.272,1995,RUBBER1_MYSG
COD,4412,61.652,286.019,1995,PLYWOOD
COD,5201,1687.308,889.6320000000001,1995,COTTON_A_INDX
COD,7106,6.622,0,1995,SILVER
COD,7108,6134.875,0.432,1995,GOLD
COD,7110,2.445,0,1995,PLATINUM
COD,7403,64161.112,21789.414,1995,COPPER
COD,7801,2.306,5.125,1995,LEAD
COD,7901,2185.29,1704.249,1995,ZINC
COG,1006,30.246,45.808,1995,RICE_05
COG,1701,13712.62,19969.603,1995,SUGAR_WLD
COG,1801,472,480.887,1995,COCOA
COG,2401,18,3.375,1995,TOBAC_US
COG,2709,828476.31,6963359.362,1995,CRUDE_PETRO
COG,2711,18.483,4.561999999999999,1995,NGAS_EUR
COG,3104,115.976,272.507,1995,POTASH
COG,4001,37.263,19.199,1995,RUBBER1_MYSG
COG,4412,610.672,483.44599999999997,1995,PLYWOOD
COG,7108,2242.461,0.209,1995,GOLD
COG,7403,9,3.875,1995,COPPER
COK,1005,0.783,0.441,1995,MAIZE
COK,2701,3.153,55,1995,COAL_AUS
COK,2835,0.587,0.214,1995,TSP
COK,3102,35.986,140,1995,UREA_EE_BULK
COL,1005,84.821,106.774,1995,MAIZE
COL,1006,276.129,544.225,1995,RICE_05
COL,1201,19.473,40.436,1995,SOYBEANS
COL,1511,11980.061,19103.711,1995,PALM_OIL
COL,1513,1096.878,1740.558,1995,COCONUT_OIL
COL,1701,281111.791,733066.14,1995,SUGAR_WLD
COL,1801,772.582,468.696,1995,COCOA
COL,2401,24147.43,12165.797,1995,TOBAC_US
COL,2510,4.926,81.511,1995,PHOSROCK
COL,2601,1.539,4.062,1995,IRON_ORE
COL,2701,701959.405,19983620.957,1995,COAL_AUS
COL,2709,1889533.746,16158828.018000001,1995,CRUDE_PETRO
COL,2711,1483.519,6672.0289999999995,1995,NGAS_EUR
COL,2835,5508.929,19562.013000000003,1995,TSP
COL,3102,1588.31,10775.153,1995,UREA_EE_BULK
COL,3104,454.215,2140.375,1995,POTASH
COL,3105,8076.7210000000005,33108.963,1995,DAP
COL,4001,872.176,245.547,1995,RUBBER1_MYSG
COL,4412,7136.6320000000005,5135.402999999999,1995,PLYWOOD
COL,5201,12041.489,5211.862999999999,1995,COTTON_A_INDX
COL,7106,203.303,0,1995,SILVER
COL,7108,273257.413,15.411,1995,GOLD
COL,7110,14804.682999999999,0,1995,PLATINUM
COL,7403,1298.962,407.04200000000003,1995,COPPER
COL,7502,449.99199999999996,123.804,1995,NICKEL
COL,7601,1391.55,869.722,1995,ALUMINUM
COL,7801,280.37399999999997,371.081,1995,LEAD
COL,7901,11.084,8.187000000000001,1995,ZINC
COM,2401,88.267,18.808,1995,TOBAC_US
CPV,1801,27,26.398,1995,COCOA
CRI,1003,6.961,13.889,1995,BARLEY
CRI,1005,515.355,1739.479,1995,MAIZE
CRI,1006,918.271,4744.538,1995,RICE_05
CRI,1201,36.918,50.559,1995,SOYBEANS
CRI,1511,16991.813,36965.389,1995,PALM_OIL
CRI,1513,2864.322,4044.062,1995,COCONUT_OIL
CRI,1701,45524.157,146376.054,1995,SUGAR_WLD
CRI,1801,949.625,558.085,1995,COCOA
CRI,2401,367.799,261.328,1995,TOBAC_US
CRI,2510,1.617,1,1995,PHOSROCK
CRI,2709,13.209,7.875,1995,CRUDE_PETRO
CRI,2835,74.756,80.799,1995,TSP
CRI,3102,33009.403,131618.272,1995,UREA_EE_BULK
CRI,3104,40.138,148.31199999999998,1995,POTASH
CRI,3105,2769.555,4796.513,1995,DAP
CRI,4001,13.977,6.625,1995,RUBBER1_MYSG
CRI,4412,6124.5,7994.455,1995,PLYWOOD
CRI,5201,71.175,65.382,1995,COTTON_A_INDX
CRI,7106,34.7,0,1995,SILVER
CRI,7108,669.047,0.068,1995,GOLD
CRI,7601,133.24,78.402,1995,ALUMINUM
CRI,7901,65.09,58,1995,ZINC
CUB,1005,1,0.257,1995,MAIZE
CUB,1006,1.147,0.269,1995,RICE_05
CUB,1701,517833.85099999997,1528087.478,1995,SUGAR_WLD
CUB,1801,177.576,112.226,1995,COCOA
CUB,2401,24879.845,7212.648999999999,1995,TOBAC_US
CUB,2510,6.919,20.199,1995,PHOSROCK
CUB,2711,1087.239,4607.015,1995,NGAS_EUR
CUB,3105,28.668,324,1995,DAP
CUB,7403,75.475,42.898,1995,COPPER
CUB,7502,492.369,72,1995,NICKEL
CUB,7601,1029.183,622.347,1995,ALUMINUM
CXR,2510,1636.53,44840,1995,PHOSROCK
CYM,2401,650.436,237,1995,TOBAC_US
CYM,2835,1780.56,7000,1995,TSP
CYM,5201,50,23.3,1995,COTTON_A_INDX
CYM,7502,71,8,1995,NICKEL
CYM,7601,316.542,1490.5,1995,ALUMINUM
CYM,7901,721.077,590.429,1995,ZINC
CYP,1001,177.563,1410.647,1995,WHEAT_US_HRW
CYP,1005,24.365,32,1995,MAIZE
CYP,1006,28.506999999999998,36.425,1995,RICE_05
CYP,1701,930.433,1588.695,1995,SUGAR_WLD
CYP,2401,931.282,230.517,1995,TOBAC_US
CYP,2601,81.299,3919.187,1995,IRON_ORE
CYP,2701,9223.703,139015.679,1995,COAL_AUS
CYP,2711,2038.63,6773.972,1995,NGAS_EUR
CYP,2835,41.413,27.25,1995,TSP
CYP,3102,6.779,4,1995,UREA_EE_BULK
CYP,3105,718.534,1718.773,1995,DAP
CYP,4001,68.65,43.199,1995,RUBBER1_MYSG
CYP,4412,131.748,108.622,1995,PLYWOOD
CYP,5201,205.247,153.24099999999999,1995,COTTON_A_INDX
CYP,7106,11.349,0,1995,SILVER
CYP,7108,9.71,0,1995,GOLD
CYP,7110,1.25,0,1995,PLATINUM
CYP,7601,4057.8360000000002,2021.32,1995,ALUMINUM
CYP,7801,37.151,88.511,1995,LEAD
CYP,7901,83.068,41.558,1995,ZINC
CZE,1001,156842.05299999999,1074777.21,1995,WHEAT_US_HRW
CZE,1003,10561.113000000001,103345.391,1995,BARLEY
CZE,1005,247.03400000000002,230.03199999999998,1995,MAIZE
CZE,1006,7481.848,14238.945,1995,RICE_05
CZE,1201,95.87,336.601,1995,SOYBEANS
CZE,1511,542.638,836.749,1995,PALM_OIL
CZE,1513,191.981,184.383,1995,COCONUT_OIL
CZE,1701,24011.517,43185.705,1995,SUGAR_WLD
CZE,2401,445.715,124.81,1995,TOBAC_US
CZE,2510,14.679,315.124,1995,PHOSROCK
CZE,2601,34.989000000000004,988.936,1995,IRON_ORE
CZE,2701,592919.49,8510909.165,1995,COAL_AUS
CZE,2709,25629.819,228607.744,1995,CRUDE_PETRO
CZE,2711,11052.061,54999.051999999996,1995,NGAS_EUR
CZE,2835,24740.916,42971.924,1995,TSP
CZE,3102,79288.086,665244.252,1995,UREA_EE_BULK
CZE,3104,3032.687,24795.976,1995,POTASH
CZE,3105,19584.57,115408.788,1995,DAP
CZE,4001,1139.942,507.745,1995,RUBBER1_MYSG
CZE,4412,33387.182,34523.542,1995,PLYWOOD
CZE,5201,9049.056,4463.044,1995,COTTON_A_INDX
CZE,7106,5682.41,0,1995,SILVER
CZE,7108,14693.332,4.046,1995,GOLD
CZE,7110,3868.349,0,1995,PLATINUM
CZE,7403,18178.365,6190.591,1995,COPPER
CZE,7502,14472.854,1359.242,1995,NICKEL
CZE,7601,52322.75,26505.719,1995,ALUMINUM
CZE,7801,5420.8060000000005,7771.287,1995,LEAD
CZE,7901,1394.807,997.919,1995,ZINC
CZE,8001,2781.864,531.052,1995,TIN
DEU,1001,930863.687,4650529.311,1995,WHEAT_US_HRW
DEU,1003,433162.544,2960147.034,1995,BARLEY
DEU,1005,121964.481,393569.061,1995,MAIZE
DEU,1006,41104.388,42740.024,1995,RICE_05
DEU,1201,10199.345,26115.119,1995,SOYBEANS
DEU,1511,80327.31,102981.813,1995,PALM_OIL
DEU,1513,29784.376,25909.452,1995,COCONUT_OIL
DEU,1701,640005.07,1357625.807,1995,SUGAR_WLD
DEU,1801,10382.394,4831.129,1995,COCOA
DEU,2401,100509.624,26607.829999999998,1995,TOBAC_US
DEU,2510,1920.07,14720.84,1995,PHOSROCK
DEU,2601,3194.478,107455.885,1995,IRON_ORE
DEU,2701,220750.642,1681150.584,1995,COAL_AUS
DEU,2709,89568.65000000001,568061.161,1995,CRUDE_PETRO
DEU,2711,450026.733,2250955.491,1995,NGAS_EUR
DEU,2835,208262.301,167912.832,1995,TSP
DEU,3102,474402.648,2787097.407,1995,UREA_EE_BULK
DEU,3104,740190.51,4819561.09,1995,POTASH
DEU,3105,220318.842,864705.258,1995,DAP
DEU,4001,35333.908,20164.594,1995,RUBBER1_MYSG
DEU,4412,153402.836,102844.895,1995,PLYWOOD
DEU,5201,38211.267,16800.772,1995,COTTON_A_INDX
DEU,7106,184150.689,0,1995,SILVER
DEU,7108,836068.73,101.465,1995,GOLD
DEU,7110,356869.371,0,1995,PLATINUM
DEU,7403,608645.639,186525.077,1995,COPPER
DEU,7502,135310.514,13497.119,1995,NICKEL
DEU,7601,777250.542,334344.679,1995,ALUMINUM
DEU,7801,57064.53,67367.296,1995,LEAD
DEU,7901,131588.241,105891.394,1995,ZINC
DEU,8001,14209.24,2616.619,1995,TIN
DJI,1001,3.222,24.601,1995,WHEAT_US_HRW
DJI,1006,14.786,41.135999999999996,1995,RICE_05
DJI,1513,108.797,299.5,1995,COCONUT_OIL
DJI,1701,545.369,1452.562,1995,SUGAR_WLD
DJI,2601,2699.464,120718,1995,IRON_ORE
DJI,2701,643.919,13210,1995,COAL_AUS
DJI,7108,2400.916,0.125,1995,GOLD
DJI,7110,649.049,0,1995,PLATINUM
DMA,1001,14.056,50,1995,WHEAT_US_HRW
DMA,1513,0.779,0.222,1995,COCONUT_OIL
DMA,1701,3.7880000000000003,5.052,1995,SUGAR_WLD
DMA,1801,232.11100000000002,140.448,1995,COCOA
DMA,2401,22.205,0.749,1995,TOBAC_US
DMA,2835,16.044,18,1995,TSP
DMA,3105,124.615,215,1995,DAP
DMA,4412,1.111,0.523,1995,PLYWOOD
DMA,7108,10.521,0.001,1995,GOLD
DMA,7403,143.296,48,1995,COPPER
DMA,7601,68.329,19,1995,ALUMINUM
DNK,1001,241805.196,1614059.677,1995,WHEAT_US_HRW
DNK,1003,147875.217,662808.462,1995,BARLEY
DNK,1005,1306.117,679.322,1995,MAIZE
DNK,1006,2274.158,2052.028,1995,RICE_05
DNK,1201,441.721,1219.5349999999999,1995,SOYBEANS
DNK,1511,15935.722,14754.978,1995,PALM_OIL
DNK,1513,3184.893,2321.9990000000003,1995,COCONUT_OIL
DNK,1701,86599.518,166072.677,1995,SUGAR_WLD
DNK,1801,0.58,0.191,1995,COCOA
DNK,2401,18278.23,1712.116,1995,TOBAC_US
DNK,2510,1111.9560000000001,3363.817,1995,PHOSROCK
DNK,2601,13.905000000000001,8.499,1995,IRON_ORE
DNK,2701,1560.521,28652.971,1995,COAL_AUS
DNK,2709,469884.383,4018597.524,1995,CRUDE_PETRO
DNK,2711,51056.263,2076393.143,1995,NGAS_EUR
DNK,2835,2838.7870000000003,5231.895,1995,TSP
DNK,3102,8831.775,43578.24,1995,UREA_EE_BULK
DNK,3104,814.0120000000001,1762.7569999999998,1995,POTASH
DNK,3105,89725.856,424099.475,1995,DAP
DNK,4001,1959.297,945.014,1995,RUBBER1_MYSG
DNK,4412,20592.179,13953.562,1995,PLYWOOD
DNK,5201,899.81,430.55,1995,COTTON_A_INDX
DNK,7106,2970.598,0,1995,SILVER
DNK,7108,7376.7300000000005,1.5190000000000001,1995,GOLD
DNK,7110,4702.849,0,1995,PLATINUM
DNK,7403,15395.662,5708.394,1995,COPPER
DNK,7502,97.228,17.326,1995,NICKEL
DNK,7601,37336.485,19099.812,1995,ALUMINUM
DNK,7801,420.336,400.12,1995,LEAD
DNK,7901,211.453,126.39,1995,ZINC
DNK,8001,84.093,11.801,1995,TIN
DOM,1511,2.957,2.687,1995,PALM_OIL
DOM,1513,427.825,600.12,1995,COCONUT_OIL
DOM,1701,97320.744,193994.944,1995,SUGAR_WLD
DOM,1801,68399.312,53914.956,1995,COCOA
DOM,2401,45958.543,11566.765,1995,TOBAC_US
DOM,2835,214.893,560.812,1995,TSP
DOM,3102,134.42,593.124,1995,UREA_EE_BULK
DOM,3104,1891.6870000000001,6602.678,1995,POTASH
DOM,3105,1877.719,6509.596,1995,DAP
DOM,4001,120.042,80.64,1995,RUBBER1_MYSG
DOM,7106,39436.468,0,1995,SILVER
DOM,7108,3505.559,1.698,1995,GOLD
DOM,7601,11.038,9,1995,ALUMINUM
DZA,1701,37.652,70,1995,SUGAR_WLD
DZA,2510,31217.826,974594.745,1995,PHOSROCK
DZA,2601,315.74699999999996,13888.286,1995,IRON_ORE
DZA,2709,4117468.4699999997,30249126.355,1995,CRUDE_PETRO
DZA,2711,3800851.983,18851289.337,1995,NGAS_EUR
DZA,3102,598.465,6000,1995,UREA_EE_BULK
DZA,3104,509.776,3900.687,1995,POTASH
DZA,4001,29.391,17,1995,RUBBER1_MYSG
DZA,7403,690.682,591.683,1995,COPPER
DZA,7601,684.1370000000001,525.452,1995,ALUMINUM
DZA,7801,331.756,427.554,1995,LEAD
DZA,7901,18286.486,15255.843,1995,ZINC
ECU,1003,0.654,0.898,1995,BARLEY
ECU,1005,7289.1539999999995,47512.592000000004,1995,MAIZE
ECU,1006,12507.619999999999,37371.99,1995,RICE_05
ECU,1201,209.064,947.432,1995,SOYBEANS
ECU,1511,11595.6,18440.852,1995,PALM_OIL
ECU,1513,2149.983,2993.897,1995,COCONUT_OIL
ECU,1701,12392.231,20935.748,1995,SUGAR_WLD
ECU,1801,97700.993,69040.26000000001,1995,COCOA
ECU,2401,5277.3189999999995,903.771,1995,TOBAC_US
ECU,2709,1367379.143,11603494.326,1995,CRUDE_PETRO
ECU,2711,5546.254,15682.564999999999,1995,NGAS_EUR
ECU,3102,25.665,0,1995,UREA_EE_BULK
ECU,3105,2.151,7.093,1995,DAP
ECU,4001,735.509,460.854,1995,RUBBER1_MYSG
ECU,4412,27160.617000000002,34113.235,1995,PLYWOOD
ECU,5201,2076.689,866.6220000000001,1995,COTTON_A_INDX
ECU,7108,95466.36899999999,631.877,1995,GOLD
EGY,1001,683.963,122.625,1995,WHEAT_US_HRW
EGY,1005,162.893,717.447,1995,MAIZE
EGY,1006,64466.375,178924.078,1995,RICE_05
EGY,1201,14.445,9.645,1995,SOYBEANS
EGY,1511,690.891,1029.622,1995,PALM_OIL
EGY,1701,2650.709,5180.544,1995,SUGAR_WLD
EGY,2401,18,59,1995,TOBAC_US
EGY,2510,1959.849,32046,1995,PHOSROCK
EGY,2701,230.718,1990.125,1995,COAL_AUS
EGY,2709,2345918.689,19227531.625,1995,CRUDE_PETRO
EGY,2711,2344.095,19043.062,1995,NGAS_EUR
EGY,2835,1388.776,14240.835,1995,TSP
EGY,3102,64811.427,358009.275,1995,UREA_EE_BULK
EGY,3104,58.951,500.742,1995,POTASH
EGY,3105,1227.656,6356.686,1995,DAP
EGY,4001,342.778,325.576,1995,RUBBER1_MYSG
EGY,4412,747.4689999999999,1031.86,1995,PLYWOOD
EGY,5201,167200.132,67109.768,1995,COTTON_A_INDX
EGY,7106,8.879,0,1995,SILVER
EGY,7108,60.656,0.004,1995,GOLD
EGY,7110,150,0,1995,PLATINUM
EGY,7403,2447.1310000000003,874.764,1995,COPPER
EGY,7601,166241.679,79167.467,1995,ALUMINUM
EGY,7801,147.085,232,1995,LEAD
ERI,1001,12.042,111.8,1995,WHEAT_US_HRW
ERI,1006,13.55,37.75,1995,RICE_05
ERI,1701,17.117,25.609,1995,SUGAR_WLD
ERI,2401,16.927,4.812,1995,TOBAC_US
ERI,3102,75.67,314,1995,UREA_EE_BULK
ESP,1001,30075.735,113542.042,1995,WHEAT_US_HRW
ESP,1003,46376.365,376964.683,1995,BARLEY
ESP,1005,21853.822999999997,98623.399,1995,MAIZE
ESP,1006,122575.916,188077.709,1995,RICE_05
ESP,1201,335.08,1205.897,1995,SOYBEANS
ESP,1511,7578.93,7707.571,1995,PALM_OIL
ESP,1513,658.7520000000001,693.7860000000001,1995,COCONUT_OIL
ESP,1701,119523.235,201504.28699999998,1995,SUGAR_WLD
ESP,1801,241.61399999999998,87.31,1995,COCOA
ESP,2401,38619.883,24621.915,1995,TOBAC_US
ESP,2510,11.521,19.378,1995,PHOSROCK
ESP,2601,18574.257,1069470.507,1995,IRON_ORE
ESP,2701,107.301,489.459,1995,COAL_AUS
ESP,2709,6532.317,49135.663,1995,CRUDE_PETRO
ESP,2711,49704.483,184798.532,1995,NGAS_EUR
ESP,2835,115173.91500000001,184115.263,1995,TSP
ESP,3102,93838.971,620010.633,1995,UREA_EE_BULK
ESP,3104,71909.378,560160.178,1995,POTASH
ESP,3105,72025.843,307620.006,1995,DAP
ESP,4001,9270.16,4595.631,1995,RUBBER1_MYSG
ESP,4412,47989.862,40081.531,1995,PLYWOOD
ESP,5201,25484.554,11749.618,1995,COTTON_A_INDX
ESP,7106,58099.566,0,1995,SILVER
ESP,7108,178096.17799999999,10.574,1995,GOLD
ESP,7110,10068.686,0,1995,PLATINUM
ESP,7403,78938.73,24720.943,1995,COPPER
ESP,7502,365.499,42.938,1995,NICKEL
ESP,7601,214223.128,105989.58499999999,1995,ALUMINUM
ESP,7801,2732.045,3595.042,1995,LEAD
ESP,7901,342525.659,282273.907,1995,ZINC
ESP,8001,610.76,138.43,1995,TIN
EST,1001,133.86599999999999,1043.75,1995,WHEAT_US_HRW
EST,1003,109.239,852.9699999999999,1995,BARLEY
EST,1005,1096.326,7983,1995,MAIZE
EST,1006,144.995,301.266,1995,RICE_05
EST,1511,117.768,133.953,1995,PALM_OIL
EST,1701,2167.647,4798.91,1995,SUGAR_WLD
EST,1801,3318.754,2195.998,1995,COCOA
EST,2401,128.149,116.956,1995,TOBAC_US
EST,2510,64.608,347.175,1995,PHOSROCK
EST,2701,14638.998,317978.183,1995,COAL_AUS
EST,2709,3942.5829999999996,40534.902,1995,CRUDE_PETRO
EST,2711,4.839,6.974,1995,NGAS_EUR
EST,2835,399.313,1902.828,1995,TSP
EST,3102,34988.508,204069.584,1995,UREA_EE_BULK
EST,3104,1048.32,8331.776,1995,POTASH
EST,3105,16078.057999999999,71892.12,1995,DAP
EST,4412,24250.062,38854.027,1995,PLYWOOD
EST,5201,749.26,407.762,1995,COTTON_A_INDX
EST,7106,32.858000000000004,0,1995,SILVER
EST,7108,62.436,0.481,1995,GOLD
EST,7110,900.9449999999999,0,1995,PLATINUM
EST,7403,1078.396,1253.718,1995,COPPER
EST,7502,4274.445,563.806,1995,NICKEL
EST,7601,7966.996,3731.504,1995,ALUMINUM
EST,7801,2017.282,2833.803,1995,LEAD
EST,7901,1780.3980000000001,1520.527,1995,ZINC
EST,8001,125.373,23.625,1995,TIN
ETH,2401,4.422,1.375,1995,TOBAC_US
ETH,5201,16291.692,7532.295,1995,COTTON_A_INDX
FIN,1001,2444.541,12942.268,1995,WHEAT_US_HRW
FIN,1003,31773.461,258300.99099999998,1995,BARLEY
FIN,1005,137.504,45.731,1995,MAIZE
FIN,1006,156.376,154.747,1995,RICE_05
FIN,1201,14.578999999999999,26.302,1995,SOYBEANS
FIN,1511,46.573,37.603,1995,PALM_OIL
FIN,1701,9430.48,20672.464,1995,SUGAR_WLD
FIN,2401,1314.565,305.217,1995,TOBAC_US
FIN,2510,34.317,100.195,1995,PHOSROCK
FIN,2601,737.1529999999999,16044.327,1995,IRON_ORE
FIN,2701,40.389,1178.292,1995,COAL_AUS
FIN,2709,6255.71,44065,1995,CRUDE_PETRO
FIN,2711,12853.837,55464.19,1995,NGAS_EUR
FIN,2835,17778.420000000002,62333.282,1995,TSP
FIN,3102,8232.13,40425.041,1995,UREA_EE_BULK
FIN,3104,16151.233,77889.539,1995,POTASH
FIN,3105,82843.554,318571.12,1995,DAP
FIN,4001,257.898,327.411,1995,RUBBER1_MYSG
FIN,4412,511435.196,409332.844,1995,PLYWOOD
FIN,5201,164.71,100.63300000000001,1995,COTTON_A_INDX
FIN,7106,3408.3630000000003,0,1995,SILVER
FIN,7108,24131.467,2.069,1995,GOLD
FIN,7110,230.40200000000002,0,1995,PLATINUM
FIN,7403,79486.115,25041.444,1995,COPPER
FIN,7502,100766.35399999999,12562.432999999999,1995,NICKEL
FIN,7601,55701.909,30369.696,1995,ALUMINUM
FIN,7801,11.116,4.875,1995,LEAD
FIN,7901,159601.397,131462.714,1995,ZINC
FIN,8001,199.34199999999998,55.742,1995,TIN
FJI,1001,0.86,0.398,1995,WHEAT_US_HRW
FJI,1511,4.541,0,1995,PALM_OIL
FJI,1513,2777.552,4363.437,1995,COCONUT_OIL
FJI,1701,225277.938,483722.519,1995,SUGAR_WLD
FJI,1801,339.02,201.78400000000002,1995,COCOA
FJI,2711,7.4559999999999995,5.375,1995,NGAS_EUR
FJI,4412,1364.086,957.929,1995,PLYWOOD
FJI,7106,258.812,0,1995,SILVER
FJI,7108,43173.815,0,1995,GOLD
FRA,1001,3189447.162,16496625.192,1995,WHEAT_US_HRW
FRA,1003,572258.563,2896738.974,1995,BARLEY
FRA,1005,1701745.8120000002,6707611.471,1995,MAIZE
FRA,1006,57022.272,92228.351,1995,RICE_05
FRA,1201,11010.442000000001,23253.951,1995,SOYBEANS
FRA,1511,4345.35,5688.787,1995,PALM_OIL
FRA,1513,9624.057999999999,11228.909,1995,COCONUT_OIL
FRA,1701,1538736.045,2459485.574,1995,SUGAR_WLD
FRA,1801,16635.277000000002,8267.635,1995,COCOA
FRA,2401,41538.621,18373.077,1995,TOBAC_US
FRA,2510,1506.936,9583.917,1995,PHOSROCK
FRA,2601,22374.416,1653017.194,1995,IRON_ORE
FRA,2701,73476.047,490128.47699999996,1995,COAL_AUS
FRA,2709,7249.119000000001,55126.625,1995,CRUDE_PETRO
FRA,2711,375619.135,1788973.78,1995,NGAS_EUR
FRA,2835,71553.042,93640.347,1995,TSP
FRA,3102,157448.959,837262.308,1995,UREA_EE_BULK
FRA,3104,131866.784,773878.65,1995,POTASH
FRA,3105,98326.968,444858.165,1995,DAP
FRA,4001,18863.597999999998,11496.018,1995,RUBBER1_MYSG
FRA,4412,175913.991,133999.923,1995,PLYWOOD
FRA,5201,31645.942,14152.714,1995,COTTON_A_INDX
FRA,7106,155994.276,0,1995,SILVER
FRA,7108,207232.52300000002,25.73,1995,GOLD
FRA,7110,93969.169,0,1995,PLATINUM
FRA,7403,53686.828,19603.115,1995,COPPER
FRA,7502,46550.075,5572.643,1995,NICKEL
FRA,7601,558098.218,242368.631,1995,ALUMINUM
FRA,7801,69063.53600000001,87456.475,1995,LEAD
FRA,7901,123882.525,122247.624,1995,ZINC
FRA,8001,2654.759,583.3480000000001,1995,TIN
GAB,1511,1746.585,2902.8109999999997,1995,PALM_OIL
GAB,1701,3.781,0.029,1995,SUGAR_WLD
GAB,1801,1478.603,1004.628,1995,COCOA
GAB,2709,1961548.937,15020999.231,1995,CRUDE_PETRO
GAB,2711,2.11,0,1995,NGAS_EUR
GAB,4001,4433.429,2951.289,1995,RUBBER1_MYSG
