country_iso3,commodity,HS4,export_value_usd,export_quantity_mt,year
LTU,UREA_EE_BULK,3102,115614.962,774393.564,1995
LTU,DAP,3105,58669.68,294389.111,1995
LTU,PLYWOOD,4412,8094.688,15677.957,1995
LTU,PLATINUM,7110,156.857,0,1995
LTU,COPPER,7403,1587.3020000000001,899.269,1995
LTU,NICKEL,7502,3717.897,456.768,1995
LTU,ALUMINUM,7601,10968.538,6546.125,1995
LTU,ZINC,7901,1291.8319999999999,1278.044,1995
LVA,IRON_ORE,2601,8.199,675.687,1995
LVA,COAL_AUS,2701,5941.331,121818.607,1995
LVA,CRUDE_PETRO,2709,237123.67,1944629.208,1995
LVA,TSP,2835,1045.562,5888.246999999999,1995
LVA,UREA_EE_BULK,3102,5219.709,33525.718,1995
LVA,POTASH,3104,26602.789,223582.228,1995
LVA,PLYWOOD,4412,39122.442,49929.275,1995
LVA,COTTON_A_INDX,5201,35329.27,16107.485999999999,1995
LVA,GOLD,7108,1198.856,0.13999999999999999,1995
LVA,COPPER,7403,13948.808,4800.596,1995
LVA,ALUMINUM,7601,10532.34,6214.133,1995
LVA,LEAD,7801,212.022,428.484,1995
LVA,ZINC,7901,906.154,795.518,1995
LVA,TIN,8001,253.896,52.6,1995
MAC,COPPER,7403,82.184,21.8,1995
MAC,ALUMINUM,7601,288.669,160.371,1995
MAC,LEAD,7801,4.066,10.125,1995
MAR,PALM_OIL,1511,6388.977,13715.021999999999,1995
MAR,PHOSROCK,2510,362042.805,9752883.842,1995
MAR,IRON_ORE,2601,1707.593,54490.307,1995
MAR,DAP,3105,220807.814,921161.032,1995
MAR,PLYWOOD,4412,20344.549,13035.215,1995
MAR,SILVER,7106,43413.578,0,1995
MAR,LEAD,7801,65900.032,109589.189,1995
MDA,MAIZE,1005,11984.003,26369.174,1995
MDA,SUGAR_WLD,1701,58867.503,135606.495,1995
MDA,TOBAC_US,2401,17897.78,19109.226,1995
MDA,TSP,2835,549.306,1037.044,1995
MDA,POTASH,3104,20.374,608.85,1995
MDA,DAP,3105,914.071,4245.73,1995
MDA,PLATINUM,7110,135.462,0,1995
MDA,COPPER,7403,1117.8020000000001,528.224,1995
MDA,ALUMINUM,7601,311.096,299.994,1995
MDG,MAIZE,1005,1549.417,8151.014999999999,1995
MDG,SUGAR_WLD,1701,16392.854,20789.845999999998,1995
MDG,COTTON_A_INDX,5201,4053.393,2201.124,1995
MEX,SUGAR_WLD,1701,110398.599,217524.753,1995
MEX,COCOA,1801,22463.239,15715.734999999999,1995
MEX,TOBAC_US,2401,32102.597,8335.134,1995
MEX,CRUDE_PETRO,2709,7314357.477,62820343.959,1995
MEX,UREA_EE_BULK,3102,193899.255,998141.229,1995
MEX,DAP,3105,80132.26699999999,332796.309,1995
MEX,SILVER,7106,333197.131,0,1995
MEX,GOLD,7108,112199.08099999999,33.113,1995
MEX,COPPER,7403,195141.83,67506.553,1995
MEX,LEAD,7801,73744.277,107070.783,1995
MEX,ZINC,7901,126598.35699999999,116213.329,1995
MKD,RICE_05,1006,1153.284,2675.932,1995
MKD,SOYBEANS,1201,17.856,20.601,1995
MKD,TOBAC_US,2401,44001.208,12892.372,1995
MKD,DAP,3105,234.213,1103.4560000000001,1995
MKD,PLYWOOD,4412,2784.191,2338.974,1995
MKD,SILVER,7106,6067.33,0,1995
MKD,GOLD,7108,1652.3010000000002,0.136,1995
MKD,COPPER,7403,114567.005,45557.912000000004,1995
MKD,ALUMINUM,7601,15349.447,6217.558,1995
MKD,LEAD,7801,13947.519999999999,22789.023,1995
MKD,ZINC,7901,33525.761,45766.92,1995
MLI,TSP,2835,90.079,63.113,1995
MLI,COTTON_A_INDX,5201,194056.60700000002,100351.369,1995
MLT,PALM_OIL,1511,440.786,607.253,1995
MLT,IRON_ORE,2601,2737.938,111385.184,1995
MMR,MAIZE,1005,14222.576000000001,86948.433,1995
MMR,RICE_05,1006,107664.91399999999,352061.811,1995
MMR,SOYBEANS,1201,137.863,406.339,1995
MMR,RUBBER1_MYSG,4001,33850.504,28506.207,1995
MMR,PLYWOOD,4412,5488.921,9559.658,1995
MMR,COTTON_A_INDX,5201,837.063,700.136,1995
MMR,SILVER,7106,754.627,0,1995
MNG,WHEAT_US_HRW,1001,529.4689999999999,4482.562,1995
MNG,COAL_AUS,2701,1.201,200,1995
MNG,GOLD,7108,53186.585,4.215,1995
MNG,ALUMINUM,7601,48.453,76.324,1995
MOZ,SUGAR_WLD,1701,28068.211,56618.068,1995
MOZ,TOBAC_US,2401,1486.011,507.529,1995
MOZ,COTTON_A_INDX,5201,26098.269,158894.503,1995
MOZ,GOLD,7108,237.86599999999999,16.495,1995
MOZ,COPPER,7403,958.692,321.999,1995
MSR,RICE_05,1006,10192.109,15599.886,1995
MUS,SUGAR_WLD,1701,333245.02599999995,523707.87899999996,1995
MUS,DAP,3105,6765.139,27185.875,1995
MUS,PLATINUM,7110,123.42,0,1995
MWI,SUGAR_WLD,1701,26500.361,71806.856,1995
MWI,TOBAC_US,2401,289309.596,88450.062,1995
MWI,RUBBER1_MYSG,4001,2024.889,1460.3259999999998,1995
MWI,PLYWOOD,4412,2072.8269999999998,6972.06,1995
MWI,COTTON_A_INDX,5201,2350.7889999999998,1304.625,1995
MYS,PALM_OIL,1511,3765676.226,5708479.581,1995
MYS,COCONUT_OIL,1513,318759.028,409784.443,1995
MYS,COCOA,1801,107878.201,76540.33,1995
MYS,CRUDE_PETRO,2709,2478779.103,18974740.938,1995
MYS,NGAS_EUR,2711,1928768.4619999998,11429240.248,1995
MYS,RUBBER1_MYSG,4001,1966580.045,1193594.059,1995
MYS,PLYWOOD,4412,1803371.299,2389918.9329999997,1995
MYS,TIN,8001,270651.506,54344.718,1995
NCL,IRON_ORE,2601,34488.574,2097400,1995
NER,TOBAC_US,2401,40.967,397.81800000000004,1995
NER,POTASH,3104,42.972,405,1995
NER,RUBBER1_MYSG,4001,2626.809,1602.4199999999998,1995
NER,COTTON_A_INDX,5201,1779.824,7288.968,1995
NER,COPPER,7403,149.296,49.273,1995
NFK,UREA_EE_BULK,3102,5.072,20,1995
NGA,MAIZE,1005,900.126,14490.186,1995
NGA,COCONUT_OIL,1513,3048.619,4288.101,1995
NGA,COCOA,1801,192138.94,129633.536,1995
NGA,COAL_AUS,2701,165.501,1532.312,1995
NGA,CRUDE_PETRO,2709,11188292.395,82560293.618,1995
NGA,NGAS_EUR,2711,606.164,2552.085,1995
NGA,UREA_EE_BULK,3102,28407.275,133992.85,1995
NGA,RUBBER1_MYSG,4001,193531.935,130164.355,1995
NGA,COTTON_A_INDX,5201,9990.373,4693.063,1995
NGA,GOLD,7108,1923.533,0.175,1995
NGA,TIN,8001,407.056,64.929,1995
NIC,SUGAR_WLD,1701,29321.96,45692.629,1995
NIC,RUBBER1_MYSG,4001,332.21500000000003,241.76,1995
NIC,COTTON_A_INDX,5201,1885.28,1552.9270000000001,1995
NLD,SUGAR_WLD,1701,165309.63700000002,326225.267,1995
NLD,NGAS_EUR,2711,4009268.5270000002,31347157.862999998,1995
NLD,TSP,2835,104311.521,203791.134,1995
NLD,UREA_EE_BULK,3102,703198.187,4991238.974,1995
NLD,DAP,3105,296284.656,1307738.01,1995
NLD,PLATINUM,7110,58977.248,0,1995
NLD,ALUMINUM,7601,1461113.349,680824.831,1995
NLD,ZINC,7901,264667.81299999997,193537.106,1995
NOR,IRON_ORE,2601,136188.703,3234090.058,1995
NOR,CRUDE_PETRO,2709,16164584.965,124134190.932,1995
NOR,NGAS_EUR,2711,3079246.6149999998,24530803.64,1995
NOR,UREA_EE_BULK,3102,133871.476,859575.274,1995
NOR,DAP,3105,360008.33400000003,1885881.042,1995
NOR,GOLD,7108,22168.18,2.085,1995
NOR,PLATINUM,7110,61970.401,0,1995
NOR,COPPER,7403,119722.399,40264.87,1995
NOR,NICKEL,7502,545605.209,58945.502,1995
NOR,ALUMINUM,7601,1500104.7550000001,686317.144,1995
NOR,ZINC,7901,148569.886,127181.164,1995
NZL,IRON_ORE,2601,23035.797,1278957.886,1995
NZL,COAL_AUS,2701,89635.687,1596033.088,1995
NZL,NGAS_EUR,2711,4547.734,13856.795,1995
NZL,PLYWOOD,4412,41168.42,45109.571,1995
NZL,GOLD,7108,188078.351,40.094,1995
NZL,ALUMINUM,7601,471873.819,246784.724,1995
NZL,LEAD,7801,12715.148000000001,11166.717,1995
OMN,TOBAC_US,2401,807.294,461.813,1995
OMN,CRUDE_PETRO,2709,4218056.3319999995,35473220.751,1995
OMN,NGAS_EUR,2711,3643.078,17045.8,1995
OMN,COTTON_A_INDX,5201,139.113,38,1995
OMN,COPPER,7403,63212.436,22286.673,1995
PAK,RICE_05,1006,251929.473,981313.049,1995
PAK,SUGAR_WLD,1701,69047.797,179925.005,1995
PAN,RICE_05,1006,7257.3009999999995,21291.576999999997,1995
PAN,SUGAR_WLD,1701,24300.339,48826.289,1995
PAN,COTTON_A_INDX,5201,1222,441.898,1995
PAN,SILVER,7106,161.51,0,1995
PAN,LEAD,7801,1103.984,1319.0720000000001,1995
PAN,ZINC,7901,311.734,244.452,1995
PER,PALM_OIL,1511,3707.356,6254.749,1995
PER,COCONUT_OIL,1513,924.862,1378.186,1995
PER,PHOSROCK,2510,1601.195,19894.558,1995
PER,IRON_ORE,2601,111918.278,6080675.121,1995
PER,PLYWOOD,4412,4597.714,4733.618,1995
PER,SILVER,7106,139512.298,0,1995
PER,GOLD,7108,467282.234,49.598,1995
PER,PLATINUM,7110,304.267,0,1995
PER,COPPER,7403,759675.552,267896.256,1995
PER,ZINC,7901,130979.668,120434.257,1995
PHL,IRON_ORE,2601,204654.535,4744337,1995
PHL,NGAS_EUR,2711,113221.026,537694.096,1995
PHL,RUBBER1_MYSG,4001,34783.509,33027.2,1995
PHL,SILVER,7106,2313.856,0,1995
PHL,GOLD,7108,75633.37,6.309,1995
PHL,COPPER,7403,309858.49,104272.682,1995
PLW,SUGAR_WLD,1701,13.311,49.3,1995
PNG,PALM_OIL,1511,147674.491,224159.343,1995
PNG,COCONUT_OIL,1513,32204.05,42337.814999999995,1995
PNG,SUGAR_WLD,1701,3316.456,7366,1995
PNG,RUBBER1_MYSG,4001,6118.66,4032.61,1995
PNG,SILVER,7106,5917.449,0,1995
PNG,GOLD,7108,308619.63100000005,0.303,1995
POL,COAL_AUS,2701,1498009.401,31809833.507,1995
POL,UREA_EE_BULK,3102,233712.689,1678120.196,1995
POL,DAP,3105,126908.49,720979.433,1995
POL,PLYWOOD,4412,42584.878,44135.727,1995
POL,SILVER,7106,195642.975,0,1995
POL,GOLD,7108,9681.133,4.765000000000001,1995
POL,COPPER,7403,922292.279,282866.539,1995
POL,LEAD,7801,14915.826,20220.884,1995
POL,ZINC,7901,71363.003,81537.44,1995
PRK,IRON_ORE,2601,4369.889,230835.812,1995
PRK,UREA_EE_BULK,3102,3717.3039999999996,20877.3,1995
PRK,DAP,3105,694.881,1636,1995
PRK,COTTON_A_INDX,5201,480.688,233.085,1995
PRK,SILVER,7106,577.582,0,1995
PRK,GOLD,7108,11669.760999999999,0.9610000000000001,1995
PRK,PLATINUM,7110,343.696,0,1995
PRK,COPPER,7403,1225.797,830.437,1995
PRK,ALUMINUM,7601,4244.236,2954.398,1995
PRK,LEAD,7801,6019.915,6825.62,1995
PRK,ZINC,7901,11771.592,11320.222,1995
PRY,MAIZE,1005,23229.945,194595.557,1995
PRY,SOYBEANS,1201,295934.89,1471924.531,1995
PRY,PALM_OIL,1511,61.535,75,1995
PRY,COCONUT_OIL,1513,570.083,612.418,1995
PRY,TOBAC_US,2401,10482.285,6200.791,1995
PRY,PLYWOOD,4412,39604.820999999996,62619.672,1995
PUS,DAP,3105,391.731,1711.125,1995
PUS,ALUMINUM,7601,231.57,100.046,1995
PYF,TOBAC_US,2401,1010.26,550,1995
QAT,CRUDE_PETRO,2709,2568367.645,19356584.32,1995
QAT,NGAS_EUR,2711,193663.7,878197,1995
QAT,UREA_EE_BULK,3102,111782.12700000001,543793.3119999999,1995
QAT,ALUMINUM,7601,23665.996,9744.546,1995
QAT,ZINC,7901,117.945,98.699,1995
ROU,WHEAT_US_HRW,1001,99353.43,580608.505,1995
ROU,BARLEY,1003,722.115,8535,1995
ROU,MAIZE,1005,33046.412,217664.592,1995
ROU,UREA_EE_BULK,3102,330326.486,2060970.908,1995
ROU,DAP,3105,52938.051,280082.671,1995
ROU,PLYWOOD,4412,25414.802,44684.248999999996,1995
ROU,SILVER,7106,7060.329,0,1995
ROU,GOLD,7108,7025.121,0.508,1995
ROU,PLATINUM,7110,2857.049,0,1995
ROU,COPPER,7403,22256.766,10328.688,1995
ROU,ALUMINUM,7601,346136.02,167357.421,1995
ROU,LEAD,7801,1522.76,2408.6169999999997,1995
ROU,ZINC,7901,6944.4619999999995,12665.375,1995
RUS,BARLEY,1003,216815.488,1667002.606,1995
RUS,PHOSROCK,2510,99014.197,1894181.035,1995
RUS,IRON_ORE,2601,310574.342,10404047.92,1995
RUS,COAL_AUS,2701,721975.496,15064776.937,1995
RUS,CRUDE_PETRO,2709,10664183.57,89719739.49599999,1995
RUS,NGAS_EUR,2711,4724344.554,30298240.1,1995
RUS,UREA_EE_BULK,3102,1189984.004,7171113.387,1995
RUS,POTASH,3104,493018.23600000003,4073546.841,1995
RUS,DAP,3105,607183.033,2921845.863,1995
RUS,PLYWOOD,4412,197796.018,373997.00800000003,1995
RUS,COTTON_A_INDX,5201,419693.061,206675.07400000002,1995
RUS,SILVER,7106,32891.939,0,1995
RUS,GOLD,7108,503340.978,40.135000000000005,1995
RUS,PLATINUM,7110,1624175.427,0,1995
RUS,COPPER,7403,1653942.384,580176.272,1995
RUS,NICKEL,7502,1696265.854,208953.788,1995
RUS,ALUMINUM,7601,4647162.326,2629095.6689999998,1995
RUS,LEAD,7801,52343.912,80135.969,1995
RUS,ZINC,7901,132986.185,124552.03499999999,1995
RUS,TIN,8001,35533.138,5783.916,1995
S19,RICE_05,1006,37206.154,128750.132,1995
SAU,WHEAT_US_HRW,1001,193419.663,985653.6889999999,1995
SAU,CRUDE_PETRO,2709,34552845.703999996,278050456.684,1995
SAU,NGAS_EUR,2711,2907935.225,12977893.084,1995
SAU,UREA_EE_BULK,3102,523184.254,2482004.789,1995
SAU,PLATINUM,7110,16750.834,0,1995
SAU,ALUMINUM,7601,30597.016,16831.231,1995
SAU,LEAD,7801,4578.9220000000005,6520.16,1995
SCG,MAIZE,1005,7883.928000000001,39000.201,1995
SCG,TOBAC_US,2401,1486.441,570.483,1995
SCG,PLYWOOD,4412,42.438,31.031,1995
SCG,COTTON_A_INDX,5201,206.962,121.453,1995
SCG,GOLD,7108,12.454,0.006,1995
SCG,ALUMINUM,7601,1883.781,1067.826,1995
SCG,ZINC,7901,1403.687,1557.96,1995
SDN,MAIZE,1005,2894.172,18918.459,1995
SDN,SUGAR_WLD,1701,6483.97,15596.943,1995
SDN,GOLD,7108,18621.348,2.645,1995
SEN,DAP,3105,25577.588,98882.908,1995
SEN,COTTON_A_INDX,5201,14320.847,7497.463,1995
SGP,PALM_OIL,1511,181941.375,246486.736,1995
SGP,PHOSROCK,2510,2133.1710000000003,31564.125,1995
SGP,IRON_ORE,2601,7168.708,268018,1995
SGP,COAL_AUS,2701,5276.921,85095.738,1995
SGP,POTASH,3104,34904.451,255014.69,1995
SGP,DAP,3105,9076.461,57469.508,1995
SGP,RUBBER1_MYSG,4001,690355.084,438491.28,1995
SGP,SILVER,7106,226071.112,0,1995
SGP,ZINC,7901,148973.1,142580.797,1995
SHN,TSP,2835,243.965,418,1995
SHN,PLYWOOD,4412,14.591,21.613,1995
SLB,PALM_OIL,1511,11981.999,18426.214,1995
SLE,TOBAC_US,2401,1463.206,384.597,1995
SLV,BARLEY,1003,10.439,4.5,1995
SLV,COCONUT_OIL,1513,425.87899999999996,931.647,1995
SLV,SUGAR_WLD,1701,46029.144,75096.733,1995
SLV,COCOA,1801,18839.498,4,1995
SLV,ZINC,7901,372.086,308.25,1995
STP,TOBAC_US,2401,57.296,12.75,1995
SUR,RICE_05,1006,42218.327,90912.357,1995
SUR,PLYWOOD,4412,1897.884,2488.344,1995
SUR,SILVER,7106,1.044,0,1995
SUR,GOLD,7108,12188.789,2.238,1995
SUR,ALUMINUM,7601,55926.89,26830.061999999998,1995
SVK,WHEAT_US_HRW,1001,71786.013,589284.623,1995
SVK,BARLEY,1003,1456.6989999999998,12429.691,1995
SVK,MAIZE,1005,21193.4,157070.324,1995
SVK,NGAS_EUR,2711,10097.715,58264.61,1995
SVK,UREA_EE_BULK,3102,83857.798,708992.703,1995
SVK,DAP,3105,30300.137,188515.47,1995
SVK,PLYWOOD,4412,20194.635,20603.464,1995
SVK,ALUMINUM,7601,95928.521,48416.5,1995
SVK,TIN,8001,5402.927,354.294,1995
SVN,TSP,2835,12280.735,18559.147,1995
SVN,PLYWOOD,4412,18425.534,15650.429,1995
SVN,ALUMINUM,7601,94343.447,44637.225999999995,1995
SWE,WHEAT_US_HRW,1001,16658.956,78672.188,1995
SWE,BARLEY,1003,29882.197,139534.52,1995
SWE,COCOA,1801,374.234,318.625,1995
SWE,IRON_ORE,2601,529144.488,15934194.444,1995
SWE,TSP,2835,56539.895000000004,100365.584,1995
SWE,POTASH,3104,29744.345,142041.811,1995
SWE,SILVER,7106,43887.67,0,1995
SWE,GOLD,7108,131685.03,10.651,1995
SWE,LEAD,7801,33260.218,48507.427,1995
SYR,TOBAC_US,2401,6761.597,2443.924,1995
SYR,COAL_AUS,2701,44.179,212.86599999999999,1995
TCA,RICE_05,1006,2070.725,2944.359,1995
TCD,COTTON_A_INDX,5201,93933.918,49329.840000000004,1995
TGO,NGAS_EUR,2711,259.393,570.937,1995
TGO,COTTON_A_INDX,5201,77442.349,46459.103,1995
TGO,GOLD,7108,36937.889,186.827,1995
THA,RICE_05,1006,1856025.754,5983074.305,1995
THA,COCONUT_OIL,1513,1795.2920000000001,2752.895,1995
THA,SUGAR_WLD,1701,1203937.472,3734528.588,1995
THA,TOBAC_US,2401,66224.475,25825.362,1995
THA,NGAS_EUR,2711,157306.555,932467.817,1995
THA,RUBBER1_MYSG,4001,2461446.723,1722556.142,1995
THA,TIN,8001,16511.55,2811.686,1995
TJK,TOBAC_US,2401,2985.186,1052.937,1995
TKM,CRUDE_PETRO,2709,30462.361,268202.841,1995
TKM,COTTON_A_INDX,5201,327862.681,158500.312,1995
TTO,SUGAR_WLD,1701,39942.328,68619.338,1995
TTO,CRUDE_PETRO,2709,306886.695,2570555.403,1995
TTO,NGAS_EUR,2711,125738.935,280875.192,1995
TTO,UREA_EE_BULK,3102,107323.604,502551.643,1995
TUN,PHOSROCK,2510,48339.094,1368180.213,1995
TUN,IRON_ORE,2601,1529.498,23216.878,1995
TUN,CRUDE_PETRO,2709,265548.845,2301447.255,1995
TUN,TSP,2835,40358.166,105334.678,1995
TUN,UREA_EE_BULK,3102,20923.355,124786.98300000001,1995
TUN,DAP,3105,177364.225,809080.806,1995
TUR,BARLEY,1003,62978.84,708361.637,1995
TUR,TOBAC_US,2401,381481.732,107783.364,1995
TZA,COCOA,1801,3561.952,2519.4739999999997,1995
TZA,TOBAC_US,2401,28906.759000000002,14585.461,1995
TZA,COTTON_A_INDX,5201,98540.921,47176.035,1995
TZA,PLATINUM,7110,1787.79,0,1995
TZA,COPPER,7403,30776.34,10289.624,1995
UGA,MAIZE,1005,19691.063,69224.243,1995
UGA,CRUDE_PETRO,2709,5.852,14.625,1995
UGA,COPPER,7403,299.25,99.808,1995
UKR,BARLEY,1003,54501.841,449765.222,1995
UKR,SOYBEANS,1201,1221.5279999999998,5085.906,1995
UKR,PALM_OIL,1511,47.309,57.148,1995
UKR,CRUDE_PETRO,2709,104255.985,824052.7320000001,1995
UKR,NGAS_EUR,2711,107415.994,837147.772,1995
UKR,TSP,2835,4786.87,18879.948,1995
UKR,POTASH,3104,55546.037000000004,475477.215,1995
UKR,DAP,3105,119845.37700000001,553947.573,1995
UKR,PLYWOOD,4412,5423.114,7029.504,1995
UKR,COTTON_A_INDX,5201,18203.575,10324.128,1995
UKR,COPPER,7403,9698.273,5868.431,1995
UKR,ALUMINUM,7601,90049.521,54427.503,1995
UKR,TIN,8001,910.561,154.98700000000002,1995
URY,WHEAT_US_HRW,1001,13129.613,58819.627,1995
URY,RICE_05,1006,156580.83800000002,485208.323,1995
URY,PLATINUM,7110,584.429,0,1995
USA,WHEAT_US_HRW,1001,6087294.864,33409467.879,1995
USA,BARLEY,1003,213574.502,1489658.1739999999,1995
USA,MAIZE,1005,8400422.258,58934300.382,1995
USA,RICE_05,1006,1123774.918,3374126.089,1995
USA,SOYBEANS,1201,5967496.699,23433530.642,1995
USA,TOBAC_US,2401,1688311.523,249530.422,1995
USA,PHOSROCK,2510,181564.207,3123722.996,1995
USA,COAL_AUS,2701,4387965.493,74601257.277,1995
USA,TSP,2835,188642.992,261237.374,1995
USA,DAP,3105,2708396.2,10155053.051,1995
USA,COTTON_A_INDX,5201,3858099.178,2025617.65,1995
USA,SILVER,7106,920952.659,0,1995
USA,GOLD,7108,4941449.743,545.961,1995
UZB,RICE_05,1006,159.614,612.1990000000001,1995
UZB,NGAS_EUR,2711,55595.5,0,1995
UZB,DAP,3105,3339.0899999999997,20994.194,1995
UZB,COTTON_A_INDX,5201,1013714.392,503942.625,1995
UZB,GOLD,7108,181962.85700000002,15.197,1995
VEN,IRON_ORE,2601,251771.022,9337633.965,1995
VEN,COAL_AUS,2701,195913.61000000002,4254677.943,1995
VEN,CRUDE_PETRO,2709,9335297.737,75863629.852,1995
VEN,NGAS_EUR,2711,141760.69,546513.435,1995
VEN,TSP,2835,16739.857,25904.048,1995
VEN,UREA_EE_BULK,3102,123288.625,557142.934,1995
VEN,GOLD,7108,115626.41500000001,9.315,1995
VEN,ALUMINUM,7601,951897.206,484835.374,1995
VEN,LEAD,7801,7325.293,10843.835,1995
VGB,RICE_05,1006,787.577,1085.691,1995
VNM,MAIZE,1005,5653.099,30607.436999999998,1995
VNM,RICE_05,1006,317987.103,1162781.128,1995
VNM,COCONUT_OIL,1513,2441.342,4241.499,1995
VNM,IRON_ORE,2601,772.5,42641.632,1995
VNM,COAL_AUS,2701,96375.155,1849359.835,1995
VNM,RUBBER1_MYSG,4001,78611.134,60329.428,1995
VNM,PLYWOOD,4412,6926.004,10687.981,1995
VNM,TIN,8001,23115.439,3720.105,1995
VUT,PLYWOOD,4412,487.061,513.458,1995
YEM,CRUDE_PETRO,2709,1579424.509,11371377.035,1995
YEM,ALUMINUM,7601,61.966,50.39,1995
ZA1,BARLEY,1003,10491.949,51136.062,1995
ZA1,MAIZE,1005,203253.951,975527.552,1995
ZA1,SUGAR_WLD,1701,299467.369,610612.29,1995
ZA1,PHOSROCK,2510,95321.356,1408218.81,1995
ZA1,IRON_ORE,2601,717257.744,17189566.494,1995
ZA1,COAL_AUS,2701,2202958.032,40140985.763000004,1995
ZA1,NGAS_EUR,2711,16604.611,176428.498,1995
ZA1,TSP,2835,68492.235,18500.702,1995
ZA1,UREA_EE_BULK,3102,55933.826,162171.935,1995
ZA1,DAP,3105,87455.798,194990.572,1995
ZA1,SILVER,7106,12877.931,0,1995
ZA1,GOLD,7108,2015828.659,157.063,1995
ZA1,PLATINUM,7110,1808268.168,0,1995
ZA1,COPPER,7403,206006.06,48047.505,1995
ZA1,NICKEL,7502,109788.78,11867.628,1995
ZA1,ALUMINUM,7601,171766.012,87644.363,1995
ZA1,ZINC,7901,10387.451,6808.838,1995
ZMB,BARLEY,1003,975.4830000000001,3674,1995
ZMB,SOYBEANS,1201,1082.448,4575.684,1995
ZMB,SUGAR_WLD,1701,26148.319,54619.336,1995
ZMB,TOBAC_US,2401,4431.983,1746.591,1995
ZMB,NGAS_EUR,2711,3763.4390000000003,6660.659,1995
ZMB,SILVER,7106,1682.969,0,1995
ZMB,COPPER,7403,953521.289,322113.844,1995
ZWE,MAIZE,1005,34312.757,241720.015,1995
ZWE,SUGAR_WLD,1701,65249.109000000004,147232.31399999998,1995
ZWE,TOBAC_US,2401,465441.24,159984.71,1995
ZWE,COAL_AUS,2701,4245.524,123418.175,1995
ZWE,PLYWOOD,4412,4123.255,6750.15,1995
ZWE,COTTON_A_INDX,5201,50330.723,26863.62,1995
ZWE,PLATINUM,7110,1482.065,0,1995
ZWE,COPPER,7403,19627.363,8718.807999999999,1995
ZWE,NICKEL,7502,124235.125,14791.324,1995
ABW,RICE_05,1006,18659.349000000002,31241.740999999998,1996
ABW,COAL_AUS,2701,2441.552,59607.365999999995,1996
AFG,ALUMINUM,7601,46.136,25.035,1996
AGO,NGAS_EUR,2711,30432.67,124314.181,1996
AGO,COTTON_A_INDX,5201,372.311,236.664,1996
ALB,PALM_OIL,1511,169.392,285,1996
ALB,COCONUT_OIL,1513,781.233,1014,1996
ALB,TOBAC_US,2401,4872.567,2488.473,1996
ALB,IRON_ORE,2601,4238.254,39779.546,1996
ALB,CRUDE_PETRO,2709,1204.737,5486.222000000001,1996
ALB,COTTON_A_INDX,5201,83.809,46.414,1996
ALB,COPPER,7403,7620.47,3613.237,1996
ALB,ALUMINUM,7601,1961.927,1812.552,1996
ALB,LEAD,7801,161.099,252.358,1996
ANT,RICE_05,1006,143481.361,215782.032,1996
ANT,NGAS_EUR,2711,5516.344,17754.522,1996
ANT,GOLD,7108,24286.759,1.963,1996
ARE,BARLEY,1003,537.361,1078.937,1996
ARE,IRON_ORE,2601,3170.8120000000004,61079.752,1996
ARE,NGAS_EUR,2711,1881664.621,9756844.7,1996
ARE,UREA_EE_BULK,3102,47262.843,205578.989,1996
ARE,POTASH,3104,3621.707,26650,1996
ARE,COTTON_A_INDX,5201,15070.687,8175.764,1996
ARE,GOLD,7108,170932.177,16.944,1996
ARE,COPPER,7403,11543.804,5032.876,1996
ARE,ALUMINUM,7601,398890.213,218441.287,1996
ARG,WHEAT_US_HRW,1001,992058.388,5800178.882999999,1996
ARG,BARLEY,1003,2805.971,12064.551,1996
ARG,MAIZE,1005,1350554.315,7548425.2809999995,1996
ARG,RICE_05,1006,136636.154,377063.871,1996
ARG,SOYBEANS,1201,612190.417,2139528.454,1996
ARG,PALM_OIL,1511,8016.812,13756.737,1996
ARG,SUGAR_WLD,1701,71490.144,186897.231,1996
ARG,TOBAC_US,2401,157847.728,57388.168,1996
ARG,CRUDE_PETRO,2709,2197951.102,16026915.677000001,1996
ARG,NGAS_EUR,2711,123620.875,555503.238,1996
ARG,COTTON_A_INDX,5201,536629.897,376980.10000000003,1996
ARG,GOLD,7108,3849.38,0.31,1996
ARG,PLATINUM,7110,1637.368,0,1996
ARG,ALUMINUM,7601,164187.369,101876.959,1996
ARG,ZINC,7901,9920.791,8765.332,1996
ARM,NGAS_EUR,2711,10063.919,12579.898,1996
ARM,COPPER,7403,364.496,145.873,1996
AUS,WHEAT_US_HRW,1001,2468037.376,10342503.702,1996
AUS,BARLEY,1003,624768.257,2712652.769,1996
AUS,MAIZE,1005,5745.314,18312.356,1996
AUS,RICE_05,1006,158626.652,299150.477,1996
AUS,SUGAR_WLD,1701,1252002.915,4203745.832,1996
AUS,IRON_ORE,2601,3041174.821,131500540.887,1996
AUS,COAL_AUS,2701,7686226.708,140029688.907,1996
AUS,NGAS_EUR,2711,1592236.527,8396131.777,1996
AUS,COTTON_A_INDX,5201,716858.958,381179.705,1996
AUS,GOLD,7108,4439034.992,373.033,1996
AUS,COPPER,7403,363176.09500000003,149595.677,1996
AUS,NICKEL,7502,397765.217,50236.902,1996
AUS,ALUMINUM,7601,1802646.3020000001,1114962.808,1996
AUS,LEAD,7801,338969.792,345684.021,1996
AUS,ZINC,7901,312768.401,254240.771,1996
AUT,WHEAT_US_HRW,1001,60554.712999999996,303416.589,1996
AUT,MAIZE,1005,41683.826,64200.028,1996
