ISO3,year,government_investment_gdp,private_sector_investment_gdp
HUN,2014,5.285846874,16.58149421
HUN,2015,6.49332464,15.60588913
HUN,2016,3.133357467,16.2220639
HUN,2017,4.489999826,17.67999958
HUN,2018,5.709235775,18.76738501
HUN,2019,5.846691733,20.42482973
IDN,1990,3.622322829,24.70824597
IDN,1991,3.754460674,25.60957213
IDN,1992,3.627123346,24.74099126
IDN,1993,3.605024132,24.59025103
IDN,1994,3.813404976,26.01163858
IDN,1995,4.016877025,27.39954248
IDN,1996,4.266386322,29.10147086
IDN,1997,4.423988396,30.17649031
IDN,1998,3.411549711,23.27053902
IDN,1999,2.972491484,19.16751132
IDN,2000,2.033983655,22.0608544
IDN,2001,3.243579688,21.51358814
IDN,2002,3.049555593,21.75380266
IDN,2003,3.968725442,19.84513823
IDN,2004,3.280667312,22.72170806
IDN,2005,2.940236227,24.34010196
IDN,2006,3.764268462,22.7651345
IDN,2007,3.287868273,23.98466317
IDN,2008,2.876494929,25.90674082
IDN,2009,2.697493408,25.71836223
IDN,2010,2.406660763,26.61307315
IDN,2011,2.745189613,27.00976254
IDN,2012,3.039844123,27.58366235
IDN,2013,3.400344799,27.06447291
IDN,2014,2.85848528,27.44456908
IDN,2015,3.288967084,27.05254899
IDN,2016,3.297933191,26.88183202
IDN,2017,3.597655825,26.89352295
IDN,2018,3.420000269,27.49825153
IDN,2019,3.420867124,27.32732242
IND,1990,6.978805686,9.994846618
IND,1991,7.416460995,8.085769117
IND,1992,6.844179485,9.410161123
IND,1993,6.115353036,9.273605562
IND,1994,6.398773746,8.860343256
IND,1995,5.873418971,10.03047975
IND,1996,4.78045871,10.70251919
IND,1997,4.714341468,11.51988922
IND,1998,4.947907898,11.9642922
IND,1999,5.410897303,13.37068785
IND,2000,5.191620101,12.53150654
IND,2001,5.879240167,14.63058832
IND,2002,5.531738761,14.06780262
IND,2003,5.157746517,14.21321382
IND,2004,4.833652303,15.48164615
IND,2005,5.207596149,16.53322484
IND,2006,5.825493201,17.08294853
IND,2007,6.007003556,18.618215
IND,2008,6.809221178,18.06791656
IND,2009,6.68206596,18.70930134
IND,2010,6.669833108,19.66481356
IND,2011,5.976161047,21.96092569
IND,2012,5.826676757,21.92788242
IND,2013,5.806404225,19.80764595
IND,2014,5.750517232,18.96826538
IND,2015,5.54418813,18.74510564
IND,2016,5.252143528,18.77605044
IND,2017,5.442922097,18.79811479
IND,2018,5.579211019,19.28757284
IND,2019,5.10567879,18.33744713
IRL,1990,2.295916726,18.42223848
IRL,1991,2.388938297,16.5174459
IRL,1992,2.244136878,16.04573802
IRL,1993,2.439583784,14.46538352
IRL,1994,2.48816503,15.38902347
IRL,1995,2.449356142,16.38462781
IRL,1996,2.56207568,17.91386655
IRL,1997,2.634931157,18.95715136
IRL,1998,2.690030087,19.52981619
IRL,1999,2.993063856,20.21277293
IRL,2000,3.305349675,19.06932513
IRL,2001,3.986369313,18.63769492
IRL,2002,4.053185624,18.61391728
IRL,2003,3.450082251,19.91297327
IRL,2004,3.157141199,20.95518743
IRL,2005,3.165939954,23.52096519
IRL,2006,3.335285318,23.86484636
IRL,2007,4.229606109,21.76390295
IRL,2008,5.141769065,19.10079368
IRL,2009,3.791285887,17.45801869
IRL,2010,3.396012058,14.1851095
IRL,2011,2.551898139,14.69399487
IRL,2012,2.051483589,17.67896032
IRL,2013,2.049984622,16.88942662
IRL,2014,2.183666916,18.36673334
IRL,2015,1.797462835,22.50867572
IRL,2016,1.900208641,33.56045143
IRL,2017,1.770797926,31.58258159
IRL,2018,1.946801318,26.50258829
IRL,2019,2.398476477,45.15392683
IRN,1990,4.048497807,11.68258187
IRN,1991,4.518836871,16.75987017
IRN,1992,4.88279095,14.74361905
IRN,1993,7.567839236,9.582255675
IRN,1994,6.341109023,9.026938488
IRN,1995,5.56811962,8.44000516
IRN,1996,3.254503992,13.00947234
IRN,1997,3.063198818,14.04805862
IRN,1998,2.52258213,14.52721434
IRN,1999,2.732905537,14.63746872
IRN,2000,1.965350609,16.1322723
IRN,2001,1.938551638,20.16715643
IRN,2002,3.376870071,18.45827657
IRN,2003,3.693992981,17.73143183
IRN,2004,3.118804686,19.24786371
IRN,2005,4.537779727,18.0053314
IRN,2006,4.589993926,16.52457646
IRN,2007,3.562762154,18.82270834
IRN,2008,4.468814581,20.50996734
IRN,2009,3.902328868,21.15442207
IRN,2010,3.757265892,20.70688476
IRN,2011,4.185082473,20.7502069
IRN,2012,1.566868622,20.25401171
IRN,2013,1.739109603,18.42433437
IRN,2014,2.055942674,18.7276813
IRN,2015,1.919488222,16.60485352
IRN,2016,2.25913158,13.46870854
IRN,2017,2.214281852,13.15358462
IRN,2018,2.052411141,13.57671779
IRN,2019,1.140879523,15.21399124
IRQ,1990,9.016349951,5.650007162
IRQ,1991,6.06481649,3.800457619
IRQ,1992,6.955270365,4.358452018
IRQ,1993,6.833451756,4.282115634
IRQ,1994,2.519676005,1.578930344
IRQ,1995,1.927754552,1.208008526
IRQ,1996,0.617826748,0.387155093
IRQ,1997,1.421919312,0.891031846
IRQ,1998,1.649707547,1.033773061
IRQ,1999,1.422108641,0.89115046
IRQ,2000,1.996268268,1.250942016
IRQ,2001,4.092183446,2.564326818
IRQ,2002,3.553321018,2.226653826
IRQ,2003,8.449888776,5.295040169
IRQ,2004,4.759433609,1.975329962
IRQ,2005,9.626942028,7.479483466
IRQ,2006,8.994866679,9.856289157
IRQ,2007,2.831884587,4.354604898
IRQ,2008,14.97919605,1.073135069
IRQ,2009,7.263837385,3.652711826
IRQ,2010,11.57216293,5.608253186
IRQ,2011,9.949106628,7.485569183
IRQ,2012,9.427936868,6.349588613
IRQ,2013,13.28449282,7.154795657
IRQ,2014,15.15699963,6.410325322
IRQ,2015,15.54818597,9.2387096
IRQ,2016,7.828093974,5.972373496
IRQ,2017,6.952807818,7.013431291
IRQ,2018,5.187009564,6.977667494
IRQ,2019,6.754153239,7.154891201
ISL,1990,4.890521611,16.16322058
ISL,1991,5.25732579,16.38985783
ISL,1992,5.247120543,14.83630936
ISL,1993,5.924116508,11.95570547
ISL,1994,5.447152448,11.77358481
ISL,1995,4.76457033,12.14155957
ISL,1996,4.380296595,15.39412854
ISL,1997,4.379654758,16.4161181
ISL,1998,4.860797607,19.01951973
ISL,1999,5.158243069,18.39773163
ISL,2000,5.497866864,19.63738823
ISL,2001,5.508184957,17.70279933
ISL,2002,4.52869723,15.69372333
ISL,2003,4.209950203,17.39839915
ISL,2004,4.870750059,20.45225712
ISL,2005,3.954348976,27.42673387
ISL,2006,4.45571585,32.42172034
ISL,2007,4.767158807,25.27690129
ISL,2008,4.447677137,19.63784495
ISL,2009,3.529652138,9.929032164
ISL,2010,3.013892182,9.799422713
ISL,2011,2.484986983,11.53467848
ISL,2012,2.302401077,12.25145404
ISL,2013,2.47895367,11.80018325
ISL,2014,2.731970249,13.47814238
ISL,2015,2.539830047,16.23916024
ISL,2016,2.379969595,18.36377182
ISL,2017,2.700508693,19.27867434
ISL,2018,3.411861025,17.54516131
ISL,2019,3.017217262,16.18792857
ISR,1990,3.395866682,21.67013658
ISR,1991,3.325166018,21.21897309
ISR,1992,3.20916471,20.47873081
ISR,1993,3.205565841,20.45576469
ISR,1994,3.103281657,19.80305506
ISR,1995,2.945671656,18.79729253
ISR,1996,2.890009122,18.44209205
ISR,1997,2.89261768,18.4587375
ISR,1998,3.55467247,19.55108929
ISR,1999,2.92870447,19.50836354
ISR,2000,2.587667423,18.6047604
ISR,2001,2.699228003,17.76631371
ISR,2002,2.669214057,16.71255539
ISR,2003,2.729092843,15.41948638
ISR,2004,2.085882167,15.3648559
ISR,2005,1.907013647,15.14675325
ISR,2006,1.789861159,15.58075029
ISR,2007,1.779490368,16.24557727
ISR,2008,1.954202688,16.46322246
ISR,2009,1.855997898,15.80164852
ISR,2010,1.944691239,16.26408467
ISR,2011,1.957573993,17.72482047
ISR,2012,2.173398557,18.05460554
ISR,2013,2.348659326,17.76011542
ISR,2014,2.122616523,17.37551907
ISR,2015,2.149514303,16.77368495
ISR,2016,2.35948256,18.18000561
ISR,2017,2.546345013,18.16683977
ISR,2018,2.697217011,18.35418466
ISR,2019,2.568139517,18.27706446
ITA,1990,3.750360601,17.12434061
ITA,1991,3.749586864,17.07592388
ITA,1992,3.501011502,16.76473338
ITA,1993,3.064009283,15.08477515
ITA,1994,2.622131439,15.34642786
ITA,1995,2.511349049,16.19820232
ITA,1996,2.625368759,16.18324408
ITA,1997,2.640165857,16.17469673
ITA,1998,2.756743197,16.50093723
ITA,1999,2.885747128,16.89654421
ITA,2000,2.781902728,17.52402748
ITA,2001,2.975733943,17.50838965
ITA,2002,2.483457037,18.73519734
ITA,2003,3.114705158,17.93223627
ITA,2004,3.204243363,17.91554928
ITA,2005,3.203602784,18.03398894
ITA,2006,3.159861097,18.21625235
ITA,2007,3.133867233,18.2792446
ITA,2008,3.099930147,17.84182002
ITA,2009,3.632873626,16.3280777
ITA,2010,3.033375275,16.55635677
ITA,2011,2.836655854,16.31076966
ITA,2012,2.569878522,15.25378531
ITA,2013,2.478772836,14.50723847
ITA,2014,2.303321206,14.29647446
ITA,2015,2.378411255,14.40920781
ITA,2016,2.305414795,14.90500958
ITA,2017,2.197771419,15.26452008
ITA,2018,2.132359303,15.71738972
ITA,2019,2.303129713,15.7814443
JOR,1990,3.196606225,11.31330197
JOR,1991,3.139707758,10.19331103
JOR,1992,3.051789319,13.5205084
JOR,1993,3.550897529,15.46546996
JOR,1994,3.376215124,14.68445555
JOR,1995,3.831902415,12.98396638
JOR,1996,3.969939829,12.60920794
JOR,1997,3.009398595,11.63321252
JOR,1998,3.017186006,8.983508184
JOR,1999,2.759596195,10.39968614
JOR,2000,2.586839034,9.289979236
JOR,2001,2.737378284,8.128200984
JOR,2002,3.42045326,7.229785549
JOR,2003,4.449035682,7.124675712
JOR,2004,4.821499538,9.010578963
JOR,2005,3.22231242,13.80123953
JOR,2006,4.404331327,13.3730901
JOR,2007,3.699549236,13.40694057
JOR,2008,3.078917143,12.77925147
JOR,2009,4.759018977,12.38199688
JOR,2010,2.777930426,12.5179405
JOR,2011,3.07165573,12.33151444
JOR,2012,2.044884216,12.68043465
JOR,2013,3.058059144,11.66077045
JOR,2014,3.447351176,12.29897581
JOR,2015,3.397775171,12.85523646
JOR,2016,3.329964521,13.02076185
JOR,2017,3.185396544,13.44470373
JOR,2018,3.064303095,12.91535456
JOR,2019,3.12865745,12.22000972
JPN,1990,8.092141606,24.8692659
JPN,1991,8.036106448,24.64958176
JPN,1992,9.267398967,22.49715264
JPN,1993,10.32400656,20.47672645
JPN,1994,10.39303386,19.75372051
JPN,1995,10.15912686,20.20764229
JPN,1996,10.4134584,20.95310865
JPN,1997,9.601740172,20.8115631
JPN,1998,9.309522953,20.22475249
JPN,1999,9.908995926,19.41327577
JPN,2000,8.704576173,19.96988284
JPN,2001,8.348443204,19.72258288
JPN,2002,7.948969083,18.65598777
JPN,2003,7.282878089,18.71930375
JPN,2004,6.481097721,18.98813797
JPN,2005,5.851163215,19.97634249
JPN,2006,5.489285264,20.07348274
JPN,2007,5.108573641,19.55779058
JPN,2008,4.910782877,19.08322438
JPN,2009,5.547148841,17.35000949
JPN,2010,5.206706439,16.41916945
JPN,2011,4.885581349,17.12377562
JPN,2012,4.9412204,17.51238716
JPN,2013,5.171146499,17.92769115
JPN,2014,5.189858602,18.5256291
JPN,2015,5.037792488,18.77719476
JPN,2016,4.994867946,18.61806687
JPN,2017,4.912788822,18.8813882
JPN,2018,4.913912508,18.95357803
JPN,2019,5.024401808,19.00030694
KAZ,1990,1.982020332,22.0343692
KAZ,1991,1.651529335,18.36025964
KAZ,1992,1.454239956,16.16696941
KAZ,1993,1.14490639,12.72806857
KAZ,1994,1.496946429,12.5647765
KAZ,1995,0.427295674,9.096695993
KAZ,1996,0.590663498,6.621036856
KAZ,1997,0.645688475,6.67946917
KAZ,1998,0.632435142,6.29697026
KAZ,1999,0.629471095,6.151495332
KAZ,2000,0.67677917,6.493258248
KAZ,2001,0.933790903,6.981677805
KAZ,2002,1.103113222,6.826774141
KAZ,2003,1.693931528,6.141637974
KAZ,2004,1.898370786,6.859451917
KAZ,2005,1.772465003,8.454309672
KAZ,2006,1.932661531,10.04938511
KAZ,2007,2.607175274,10.29910507
KAZ,2008,2.901475964,9.717443097
KAZ,2009,2.608504104,9.761029869
KAZ,2010,2.661448022,9.304606291
KAZ,2011,2.505032194,9.015360571
KAZ,2012,2.365164554,9.715857036
KAZ,2013,2.135626322,9.888409504
KAZ,2014,2.731179602,9.315933712
KAZ,2015,2.113818868,10.29042402
KAZ,2016,1.893336736,10.74402152
KAZ,2017,2.148160194,10.53775681
KAZ,2018,1.625942301,11.21839671
KAZ,2019,1.563556135,12.19033477
KEN,1990,2.307316126,5.801481886
KEN,1991,2.096884285,5.64534718
KEN,1992,1.988642863,5.477515867
KEN,1993,1.868575524,5.30548808
KEN,1994,2.292134584,5.66267824
KEN,1995,1.954638067,6.835983199
KEN,1996,1.957777387,6.592716192
KEN,1997,1.975925368,6.817602327
KEN,1998,1.829864394,7.366552739
KEN,1999,1.654649171,7.284034908
KEN,2000,1.65571091,7.973476063
KEN,2001,1.762290768,8.596446794
KEN,2002,1.675550029,7.999963392
KEN,2003,1.564830437,7.084358685
KEN,2004,1.575802388,7.256984093
KEN,2005,1.794329382,8.863747403
KEN,2006,1.76437856,10.11809092
KEN,2007,1.872307129,9.492727369
KEN,2008,2.841971977,9.954124255
KEN,2009,3.786425469,9.8347562
KEN,2010,4.208783937,10.09767908
KEN,2011,4.010174935,10.10148555
KEN,2012,4.372360342,10.87236498
KEN,2013,4.463024284,10.17378663
KEN,2014,3.93802053,11.92825824
KEN,2015,4.851336853,11.14459838
KEN,2016,6.456295939,7.256975558
KEN,2017,5.833934659,8.338895858
KEN,2018,5.369810172,8.133675592
KEN,2019,5.519357525,7.604739261
KHM,1990,1.840256159,2.608067748
KHM,1991,2.375114765,3.366086038
KHM,1992,2.299934731,3.259538487
KHM,1993,2.528535409,5.354541147
KHM,1994,2.995406255,3.789866278
KHM,1995,4.380644558,5.679529219
KHM,1996,4.796544676,4.104480634
KHM,1997,3.2606224,6.561986306
KHM,1998,3.82252431,4.986218183
KHM,1999,3.66854719,7.105434189
KHM,2000,4.250259422,7.983039202
KHM,2001,4.265234529,6.568324982
KHM,2002,5.085417986,7.871809072
KHM,2003,4.550503903,8.261882763
KHM,2004,3.909385673,8.980125283
KHM,2005,3.555451171,10.04585361
KHM,2006,4.258184608,10.06927677
KHM,2007,4.381970041,9.933167741
KHM,2008,5.718885412,9.834999716
KHM,2009,7.06402542,9.101028664
KHM,2010,8.179514421,5.574672513
KHM,2011,7.781540585,6.447578202
KHM,2012,8.101415127,7.462278038
KHM,2013,7.868382643,8.831001146
KHM,2014,6.45404591,10.55397865
KHM,2015,3.733090098,13.83935874
KHM,2016,4.184233671,13.91714866
KHM,2017,3.207475023,14.7394506
KHM,2018,3.352759439,14.33443573
KHM,2019,3.406600167,14.29258844
KNA,1990,9.050668977,43.13489879
KNA,1991,7.174802062,34.19463825
KNA,1992,6.463665882,30.80540981
KNA,1993,7.498227418,35.73606293
KNA,1994,6.282209947,29.94060263
KNA,1995,7.517073282,35.82588207
KNA,1996,7.497859108,35.7343068
KNA,1997,7.193131005,34.28199428
KNA,1998,7.1355967,34.00778983
KNA,1999,5.939219132,28.30593174
KNA,2000,7.984121587,38.05180104
KNA,2001,8.324629932,39.67464256
KNA,2002,7.29226547,34.75446078
KNA,2003,7.66819135,36.54609847
KNA,2004,7.08961948,33.78866436
KNA,2005,7.157634387,34.11281847
KNA,2006,7.166738584,34.15620796
KNA,2007,7.738876455,36.88298213
KNA,2008,6.855134777,32.67112824
KNA,2009,6.737934845,32.11256146
KNA,2010,5.686395898,27.10099363
KNA,2011,4.744317202,22.61110614
KNA,2012,4.48357678,21.3684355
KNA,2013,4.751192288,22.64387379
KNA,2014,5.610419844,23.14614614
KNA,2015,5.803571477,24.24052121
KNA,2016,2.915498181,28.0094164
KNA,2017,2.551516966,30.70323522
KNA,2018,10.74470375,24.15314591
KNA,2019,12.78270915,23.7393328
KOR,1990,5.936507851,32.18580801
KOR,1991,6.571722719,32.77139556
KOR,1992,6.735898674,31.18886621
KOR,1993,6.706991117,31.66077897
KOR,1994,6.776658639,33.27300193
KOR,1995,6.645588679,34.63117232
KOR,1996,6.577975183,34.95736456
KOR,1997,6.69216976,32.22627842
KOR,1998,6.689755944,25.90769261
KOR,1999,6.031929582,25.91824024
KOR,2000,6.295838117,27.0973271
KOR,2001,6.263063946,26.28984783
KOR,2002,5.839956431,26.62763231
KOR,2003,6.340879728,26.80977875
KOR,2004,6.151174657,26.24018609
KOR,2005,5.827184476,25.68738205
KOR,2006,5.490129015,25.63759655
KOR,2007,5.345701076,25.56353933
KOR,2008,5.210928594,24.6096248
KOR,2009,6.442982245,23.26543456
KOR,2010,5.21711327,24.19836734
KOR,2011,4.788172061,23.95665221
KOR,2012,4.558608131,23.47440962
KOR,2013,4.600201381,23.33751702
KOR,2014,4.175977954,23.73559037
KOR,2015,4.272445414,24.3299954
KOR,2016,4.433432668,25.1774214
KOR,2017,4.390379189,27.12117256
KOR,2018,4.378747291,25.56836681
KOR,2019,4.789750546,23.72923884
KWT,1990,3.483150968,8.465257673
KWT,1991,5.590291163,22.4798133
KWT,1992,5.389604771,7.898658065
KWT,1993,4.6054984,6.956907794
KWT,1994,3.495463711,6.67368018
KWT,1995,4.201685469,6.406049438
KWT,1996,3.251048681,7.434842479
KWT,1997,3.814644884,6.486438372
KWT,1998,4.766004267,9.229419932
KWT,1999,3.477561996,7.356797482
KWT,2000,2.310551611,5.701738839
KWT,2001,2.419264463,6.801696634
KWT,2002,3.013015918,8.196250374
KWT,2003,2.995901771,8.745262118
KWT,2004,2.840169528,8.631579442
KWT,2005,2.666000634,10.44699759
KWT,2006,2.901880428,13.58740153
KWT,2007,3.204254711,15.19117386
KWT,2008,4.346006378,17.57370109
KWT,2009,4.808700658,13.39575044
KWT,2010,6.686345497,14.01128767
KWT,2011,6.712805758,12.68678131
KWT,2012,5.24584849,13.69271975
KWT,2013,5.590311129,15.02455354
KWT,2014,6.674192583,15.84169155
KWT,2015,7.457132875,18.34477237
KWT,2016,6.371729029,20.92610468
KWT,2017,6.932387643,22.00680937
KWT,2018,7.229576933,22.69691327
KWT,2019,6.842004873,21.48014972
LAO,1990,5.128189355,9.257942815
LAO,1991,5.083924906,9.178032053
LAO,1992,4.967460041,8.967777196
LAO,1993,4.992832698,9.013582498
LAO,1994,5.191220899,9.3717335
LAO,1995,5.096509197,9.200750364
LAO,1996,5.523390808,9.971401846
LAO,1997,5.198365548,9.384632172
LAO,1998,4.791659085,8.650403428
LAO,1999,5.705559275,10.30027146
LAO,2000,6.340003309,5.556103927
LAO,2001,6.083731565,5.981171778
LAO,2002,3.677035221,11.20234715
LAO,2003,3.671681221,10.52589601
LAO,2004,3.931429591,12.49033986
LAO,2005,4.337164784,12.86864612
LAO,2006,6.401760057,15.71527168
LAO,2007,7.148128092,18.20641329
LAO,2008,7.449757703,16.457654
LAO,2009,7.225477414,15.30841935
LAO,2010,6.448883394,11.71524035
LAO,2011,6.056722125,13.69947796
LAO,2012,8.649729248,14.96395069
LAO,2013,7.613914404,14.29224733
LAO,2014,6.879185396,15.710754
LAO,2015,6.016131839,17.01907315
LAO,2016,6.237886821,16.7923459
LBN,1990,2.466370691,29.07980919
LBN,1991,4.955605029,24.66770742
LBN,1992,0.954801227,25.9831697
LBN,1993,2.853791157,26.70514847
LBN,1994,7.019999633,22.48984884
LBN,1995,7.024285332,22.57358289
LBN,1996,6.811915016,22.48257871
LBN,1997,5.563516998,20.12076527
LBN,1998,5.547911789,19.74327537
LBN,1999,3.126049299,17.94993199
LBN,2000,4.10800894,15.22576683
LBN,2001,3.274529367,16.19460344
LBN,2002,3.032335413,15.97694131
LBN,2003,2.370211703,16.77936391
LBN,2004,2.692371139,17.26572989
LBN,2005,2.394751447,17.17465668
LBN,2006,2.387790935,16.88737506
LBN,2007,2.03970076,19.16191356
LBN,2008,1.671689877,21.93204752
LBN,2009,1.532962129,26.02299408
LBN,2010,1.659606563,23.87733638
LBN,2011,1.351208405,23.71234447
LBN,2012,1.684451955,23.8182812
LBN,2013,1.595519579,25.41014116
LBN,2014,0.994196119,23.99196547
LBN,2015,1.339267828,22.73338795
LBN,2016,2.424201125,23.8248255
LBN,2017,1.799914282,23.88508886
LBN,2018,2.306268024,23.40588885
LBN,2019,2.059318002,23.46476286
LBR,1990,1.080300901,5.514641631
LBR,1991,0.918349278,4.687922695
LBR,1992,1.080197988,5.514115957
LBR,1993,1.075549982,5.490388959
LBR,1994,1.07551187,5.490194148
LBR,1995,1.075428453,5.489768059
LBR,1996,4.582761308,23.39374139
LBR,1997,4.582469115,23.39224843
LBR,1998,4.582604426,23.39294079
LBR,1999,4.582545428,23.39264089
LBR,2000,0.772746646,3.944660119
LBR,2001,2.389892134,14.02899585
LBR,2002,3.918199831,12.50068789
LBR,2003,1.961190578,13.00752061
LBR,2004,2.737255285,10.64547385
LBR,2005,1.214915242,11.02176536
LBR,2006,0.381477967,11.85520304
LBR,2007,2.063959344,15.76510812
LBR,2008,1.579381913,9.389350815
LBR,2009,1.702393473,9.624841651
LBR,2010,1.48491942,10.2964397
LBR,2011,5.685180202,17.58493086
LBR,2012,6.073770809,20.73258997
LBR,2013,8.628164018,27.33723084
LBR,2014,3.659920643,10.61716282
LBR,2015,11.22599505,14.43785593
LBR,2016,9.863095891,15.43788323
LBR,2017,9.93518097,11.80509274
LBR,2018,8.955116545,9.602204891
LBR,2019,6.475410942,11.69785933
LBY,1990,18.10381899,3.242985849
LBY,1991,17.96284991,3.217733429
LBY,1992,17.77308688,3.183740513
LBY,1993,17.66069393,3.163607357
LBY,1994,18.06753588,3.236485847
LBY,1995,12.4232826,2.225415702
LBY,1996,15.92845669,2.853306718
LBY,1997,14.27651624,2.557390442
LBY,1998,11.28650262,2.021781352
LBY,1999,12.07995391,2.163914418
LBY,2000,16.5169756,2.958730072
LBY,2001,15.8562902,2.840379703
LBY,2002,18.80553209,3.358130827
LBY,2003,14.58430406,3.53167388
LBY,2004,16.75555264,2.117464369
LBY,2005,17.95657306,2.167343585
LBY,2006,15.36569261,3.680405528
LBY,2007,15.33042607,4.026172268
LBY,2008,13.79428167,3.699375685
LCA,1990,3.86125694,14.02336896
LCA,1991,4.166495619,15.13193863
LCA,1992,3.968523663,14.4129413
LCA,1993,3.521041104,12.78776786
LCA,1994,4.945020768,17.95939711
LCA,1995,4.237723276,15.39062445
LCA,1996,4.8123229,17.4774639
LCA,1997,5.147131462,18.69342721
LCA,1998,4.943374568,17.95342003
LCA,1999,4.962656828,18.02344955
LCA,2000,4.897314862,17.78613907
LCA,2001,4.684022158,17.01150017
LCA,2002,4.200250761,15.25453183
LCA,2003,3.848598198,13.97739517
LCA,2004,3.948368349,14.33974177
LCA,2005,4.890305727,17.76068342
LCA,2006,5.964254283,21.66106485
LCA,2007,5.63641863,20.47042655
LCA,2008,6.386772027,23.19557146
LCA,2009,5.816854266,21.12573707
LCA,2010,5.433780511,19.73448432
LCA,2011,5.444741724,19.77429284
LCA,2012,5.265778247,19.12432993
LCA,2013,5.004148881,18.17414128
LCA,2014,4.650906911,14.94551398
LCA,2015,4.296643428,16.0274008
LCA,2016,4.306364318,17.70835127
LCA,2017,5.393471607,17.80543047
LCA,2018,4.634659969,18.23584538
LCA,2019,4.305665404,18.6662542
LKA,1990,2.033898505,10.92461083
LKA,1991,2.239986753,11.21693592
LKA,1992,1.61254413,11.85706435
LKA,1993,2.066117005,12.27003759
LKA,1994,1.442819591,12.98705665
LKA,1995,1.647479446,11.92943961
LKA,1996,1.53850772,12.25489117
LKA,1997,1.662512379,12.04929147
LKA,1998,1.6940855,12.83262209
LKA,1999,1.445024465,12.68855033
LKA,2000,1.462572876,12.84742798
LKA,2001,1.514555427,11.09033693
LKA,2002,1.350396906,11.45143132
LKA,2003,1.529391588,12.22423024
LKA,2004,1.456802902,13.91415134
LKA,2005,2.306357131,13.58107088
LKA,2006,2.123398784,14.53170663
LKA,2007,2.906836699,14.11422396
LKA,2008,3.548700245,13.3674289
LKA,2009,3.989468175,12.56806404
LKA,2010,3.884737704,13.3570294
LKA,2011,4.165099916,15.17958487
LKA,2012,3.318648783,16.43881506
LKA,2013,3.182780737,16.89044165
LKA,2014,3.411595219,15.18397646
LKA,2015,3.398635112,14.74516027
LKA,2016,3.359933498,15.36176727
LKA,2017,3.52083718,15.6650305
LKA,2018,3.014295379,15.3243375
LKA,2019,3.788534228,14.87595939
LSO,1990,14.14052641,14.30194363
LSO,1991,18.9538014,16.20457962
LSO,1992,20.0864815,17.92129556
LSO,1993,17.55739259,14.02134301
LSO,1994,21.22870491,10.93481345
LSO,1995,20.33977577,12.89104301
LSO,1996,20.25336984,11.47576898
LSO,1997,18.73911151,11.6614391
LSO,1998,18.25195809,11.28495409
LSO,1999,15.58759098,10.37868665
LSO,2000,13.48078073,10.46792401
LSO,2001,12.86230677,8.680299484
LSO,2002,10.19864808,8.272464913
LSO,2003,6.457767798,10.77248794
LSO,2004,4.549740647,10.55251722
LSO,2005,2.750794674,9.518581321
LSO,2006,2.678838106,9.991811373
LSO,2007,3.018797855,10.47837885
LSO,2008,5.020876072,10.44415387
LSO,2009,6.016523802,9.911672542
LSO,2010,7.280848397,9.591663315
LSO,2011,7.271414688,9.649601702
LSO,2012,10.40386078,10.59320051
LSO,2013,8.101318364,10.14664395
LSO,2014,8.279991493,10.29967047
LSO,2015,7.734912155,11.14889133
LSO,2016,7.648092725,9.221895805
LSO,2017,7.9588207,9.596564974
LSO,2018,8.196219082,9.882812665
LSO,2019,10.60388236,10.62958379
LTU,1990,0.864084163,6.500800627
LTU,1991,0.952720703,7.167644723
LTU,1992,1.258339431,9.466919875
LTU,1993,1.562163214,11.75268911
LTU,1994,1.800486016,13.54567454
LTU,1995,1.906469658,10.11668467
LTU,1996,1.600682042,12.24050837
LTU,1997,1.621971165,14.43267301
LTU,1998,1.917627983,16.18993331
LTU,1999,2.017552806,15.21407245
LTU,2000,1.964300433,13.5156795
LTU,2001,1.818301403,14.56236266
LTU,2002,2.451554444,14.59415449
LTU,2003,2.511744746,15.07046965
LTU,2004,3.009633121,16.09861882
LTU,2005,3.04897032,16.72288658
LTU,2006,3.63014178,18.37971287
LTU,2007,4.592547584,19.64966489
LTU,2008,4.68903339,17.99057782
LTU,2009,4.020602456,12.24373504
LTU,2010,4.787647085,11.45374795
LTU,2011,4.715013877,13.68649945
LTU,2012,3.988554671,13.41239546
LTU,2013,3.7055707,14.49618988
LTU,2014,3.476867627,15.10910883
LTU,2015,3.594154337,15.50648677
LTU,2016,2.948677322,16.31472343
LTU,2017,3.23000016,16.88000096
LTU,2018,3.242032509,18.04968776
LTU,2019,3.124140562,18.55212337
LUX,1990,2.818204181,14.98029295
LUX,1991,2.911236493,16.05267212
LUX,1992,3.105623342,12.71161504
LUX,1993,3.253104162,15.05225843
LUX,1994,2.778386277,14.86083213
LUX,1995,2.969783684,14.14596426
LUX,1996,3.846786289,12.32275765
LUX,1997,2.352719457,13.91173244
LUX,1998,3.450701934,13.57843473
LUX,1999,3.422950808,15.09358464
LUX,2000,3.118302336,13.25885833
LUX,2001,3.458743518,13.49618839
LUX,2002,3.711363337,12.87502597
LUX,2003,3.850614977,12.60127702
LUX,2004,3.951872958,12.86425465
LUX,2005,4.400489844,11.73182456
LUX,2006,3.041272198,12.80393346
LUX,2007,3.181268594,13.27911758
LUX,2008,3.370766593,15.29738868
LUX,2009,3.973799093,13.11910747
LUX,2010,4.542368127,12.33339101
