ISO,year,gini,income_share_b50,income_share_t10,share_ratio
HTI,2018,0.655,0.1011,0.5327000000000001,5.269040553907024
HTI,2019,0.6523,0.1015,0.5258,5.180295566502463
HTI,2020,0.6739,0.0869,0.5411,6.226697353279632
HTI,2021,0.6609,0.0949,0.5304,5.589041095890411
HTI,2022,0.6502,0.1014,0.5214,5.1420118343195265
HTI,2023,0.6505000000000001,0.1011,0.5212,5.155291790306627
HTI,2024,0.6505000000000001,0.1011,0.5212,5.155291790306627
HUN,1990,0.2426,0.3399,0.2161,0.6357752280082377
HUN,1991,0.29,0.3084,0.2361,0.7655642023346303
HUN,1992,0.3255,0.2856,0.2556,0.8949579831932772
HUN,1993,0.3322,0.2835,0.2584,0.9114638447971782
HUN,1994,0.3405,0.2782,0.2622,0.9424874191229331
HUN,1995,0.32,0.2928,0.2537,0.8664617486338797
HUN,1996,0.3046,0.3037,0.2579,0.8491932828449127
HUN,1997,0.323,0.2943,0.2714,0.9221882432891606
HUN,1998,0.3277,0.2921,0.2751,0.9418007531667236
HUN,1999,0.3506,0.2762,0.2866,1.0376538740043448
HUN,2000,0.3529,0.2751,0.2845,1.0341693929480187
HUN,2001,0.3713,0.2653,0.3026,1.1405955522050508
HUN,2002,0.3889,0.2559,0.3194,1.2481438061742869
HUN,2003,0.3941,0.2512,0.3197,1.2726910828025477
HUN,2004,0.3798,0.2608,0.3117,1.1951687116564418
HUN,2005,0.4006,0.2509,0.3302,1.3160621761658031
HUN,2006,0.4164,0.2405,0.3424,1.4237006237006238
HUN,2007,0.4239,0.235,0.3451,1.4685106382978725
HUN,2008,0.4123,0.2419,0.3375,1.395204630012402
HUN,2009,0.4157,0.2386,0.3317,1.3901927912824812
HUN,2010,0.4105,0.2408,0.3325,1.3808139534883723
HUN,2011,0.406,0.2422,0.3248,1.3410404624277457
HUN,2012,0.3986,0.2454,0.3159,1.2872860635696821
HUN,2013,0.4131,0.2387,0.3303,1.3837452869710933
HUN,2014,0.4108,0.2385,0.3256,1.3651991614255765
HUN,2015,0.4129,0.2376,0.3257,1.3707912457912457
HUN,2016,0.4107,0.2392,0.3276,1.3695652173913044
HUN,2017,0.414,0.2367,0.3277,1.3844528939585974
HUN,2018,0.4141,0.2321,0.3216,1.3856096510124947
HUN,2019,0.4175,0.2308,0.3259,1.4120450606585788
HUN,2020,0.4165,0.2314,0.3256,1.4070872947277442
HUN,2021,0.4155,0.2319,0.3251,1.401897369555843
HUN,2022,0.4207,0.2295,0.3306,1.4405228758169935
HUN,2023,0.4186,0.2303,0.3279,1.4237950499348677
HUN,2024,0.4186,0.2303,0.3279,1.4237950499348677
IDN,1990,0.5447000000000001,0.1582,0.4402,2.7825537294563842
IDN,1991,0.5498000000000001,0.1561,0.446,2.857142857142857
IDN,1992,0.5541,0.1544,0.4509,2.920336787564767
IDN,1993,0.5577,0.1529,0.4551,2.9764551994767823
IDN,1994,0.5666,0.1484,0.4633,3.121967654986523
IDN,1995,0.5735,0.1449,0.47,3.243616287094548
IDN,1996,0.5788,0.1424,0.4753,3.3377808988764044
IDN,1997,0.5306000000000001,0.1685,0.4324,2.5661721068249257
IDN,1998,0.478,0.1969,0.3855,1.957846622651092
IDN,1999,0.4699,0.2012,0.3782,1.8797216699801194
IDN,2000,0.472,0.1996,0.3791,1.8992985971943888
IDN,2001,0.4831,0.194,0.3895,2.0077319587628866
IDN,2002,0.4846,0.192,0.3885,2.0234375
IDN,2003,0.4859,0.1902,0.3873,2.036277602523659
IDN,2004,0.5025000000000001,0.1822,0.4036,2.2151481888035125
IDN,2005,0.5141,0.1769,0.4158,2.35048049745619
IDN,2006,0.5037,0.1829,0.409,2.2361946418808087
IDN,2007,0.514,0.1764,0.4155,2.3554421768707483
IDN,2008,0.5649000000000001,0.1478,0.4581,3.0994587280108257
IDN,2009,0.5769000000000001,0.1429,0.4716,3.3002099370188946
IDN,2010,0.5277000000000001,0.1658,0.4212,2.540410132689988
IDN,2011,0.5429,0.1595,0.4396,2.7561128526645766
IDN,2012,0.5338,0.1655,0.4337,2.620543806646525
IDN,2013,0.5256000000000001,0.1698,0.4261,2.5094228504122493
IDN,2014,0.5258,0.169,0.4252,2.515976331360947
IDN,2015,0.5396000000000001,0.1639,0.441,2.6906650396583283
IDN,2016,0.5264,0.1678,0.4232,2.522050059594756
IDN,2017,0.5185000000000001,0.1693,0.4095,2.4187832250443
IDN,2018,0.5784,0.1366,0.4621,3.382869692532943
IDN,2019,0.5784,0.1366,0.4621,3.382869692532943
IDN,2020,0.5784,0.1366,0.4621,3.382869692532943
IDN,2021,0.5784,0.1366,0.4621,3.382869692532943
IDN,2022,0.5784,0.1366,0.4621,3.382869692532943
IDN,2023,0.5784,0.1366,0.4621,3.382869692532943
IDN,2024,0.5784,0.1366,0.4621,3.382869692532943
IRL,1990,0.39,0.243,0.3028,1.246090534979424
IRL,1991,0.4012,0.2356,0.311,1.3200339558573855
IRL,1992,0.3973,0.2433,0.3197,1.3140156185778873
IRL,1993,0.411,0.23,0.3175,1.3804347826086956
IRL,1994,0.419,0.2253,0.3253,1.4438526409232133
IRL,1995,0.4159,0.2269,0.3245,1.4301454385191716
IRL,1996,0.3938,0.2423,0.31,1.2794056954189021
IRL,1997,0.3955,0.2467,0.325,1.31738954195379
IRL,1998,0.4156,0.2383,0.3474,1.4578262694083086
IRL,1999,0.4252,0.2271,0.3424,1.5077058564509027
IRL,2000,0.4391,0.2217,0.3576,1.6129905277401893
IRL,2001,0.4296,0.2253,0.3467,1.5388371060807813
IRL,2002,0.4235,0.2309,0.3473,1.5041143352100477
IRL,2003,0.4363,0.2221,0.355,1.5983791085096803
IRL,2004,0.4445,0.2143,0.3538,1.6509566028931406
IRL,2005,0.4456,0.2178,0.3638,1.6703397612488522
IRL,2006,0.4541,0.2111,0.3677,1.7418285172903838
IRL,2007,0.4561,0.2022,0.3529,1.7453016815034619
IRL,2008,0.427,0.215,0.3159,1.4693023255813955
IRL,2009,0.4146,0.2282,0.3196,1.4005258545135846
IRL,2010,0.4208,0.2216,0.3176,1.4332129963898916
IRL,2011,0.424,0.2225,0.3267,1.4683146067415729
IRL,2012,0.4166,0.2205,0.303,1.3741496598639455
IRL,2013,0.433,0.2119,0.3187,1.5040113260972157
IRL,2014,0.4421,0.2054,0.324,1.5774099318403116
IRL,2015,0.455,0.2026,0.3466,1.7107601184600199
IRL,2016,0.4498,0.2083,0.3526,1.6927508401344216
IRL,2017,0.437,0.2152,0.3396,1.5780669144981414
IRL,2018,0.442,0.2173,0.3538,1.6281638288080995
IRL,2019,0.4483,0.2145,0.3604,1.6801864801864803
IRL,2020,0.4483,0.2145,0.3604,1.6801864801864803
IRL,2021,0.4494,0.2139,0.3608,1.6867695184665732
IRL,2022,0.4498,0.2136,0.361,1.690074906367041
IRL,2023,0.4497,0.2135,0.3603,1.6875878220140517
IRL,2024,0.4497,0.2135,0.3603,1.6875878220140517
ISR,1990,0.5748,0.1496,0.4896,3.2727272727272725
ISR,1991,0.5756,0.1495,0.491,3.2842809364548495
ISR,1992,0.5763,0.1494,0.4922,3.2945113788487284
ISR,1993,0.5787,0.1478,0.4936,3.3396481732070367
ISR,1994,0.5810000000000001,0.1464,0.4950000000000001,3.381147540983607
ISR,1995,0.5831000000000001,0.145,0.4963,3.4227586206896556
ISR,1996,0.5852,0.1437,0.4976,3.46276965901183
ISR,1997,0.5872,0.1424,0.4988,3.5028089887640452
ISR,1998,0.5888,0.1415,0.5002,3.534982332155477
ISR,1999,0.5904,0.1407,0.5016,3.5650319829424313
ISR,2000,0.5919,0.1399,0.503,3.5954253037884203
ISR,2001,0.5935,0.1391,0.5044000000000001,3.626168224299066
ISR,2002,0.5982000000000001,0.136,0.5073,3.730147058823529
ISR,2003,0.6029,0.1331,0.5101,3.8324567993989485
ISR,2004,0.6075,0.1302,0.5128,3.9385560675883258
ISR,2005,0.6119,0.1274,0.5155000000000001,4.046310832025118
ISR,2006,0.6122000000000001,0.127,0.515,4.05511811023622
ISR,2007,0.61240000000000006,0.1266,0.5146000000000001,4.064770932069511
ISR,2008,0.6131,0.127,0.5174,4.074015748031496
ISR,2009,0.6138,0.1273,0.5201,4.085624509033779
ISR,2010,0.6145,0.1277,0.5227,4.093187157400156
ISR,2011,0.6115,0.1283,0.5172,4.031176929072487
ISR,2012,0.6085,0.1289,0.5117,3.9697439875872775
ISR,2013,0.598,0.1344,0.5018,3.733630952380953
ISR,2014,0.5879,0.1397,0.4923,3.5239799570508237
ISR,2015,0.5842,0.1416,0.4891,3.45409604519774
ISR,2016,0.5806,0.1435,0.486,3.3867595818815333
ISR,2017,0.5806,0.1435,0.486,3.3867595818815333
ISR,2018,0.5806,0.1435,0.486,3.3867595818815333
ISR,2019,0.5806,0.1435,0.486,3.3867595818815333
ISR,2020,0.5806,0.1435,0.486,3.3867595818815333
ISR,2021,0.5806,0.1435,0.486,3.3867595818815333
ISR,2022,0.5806,0.1435,0.486,3.3867595818815333
