ISO3,year,FHI_pr,FHI_cl,FHI_status
SYC,2000,3,3,PF
SYC,2001,3,3,PF
SYC,2002,3,3,PF
SYC,2003,3,3,PF
SYC,2004,3,3,PF
SYC,2005,PF,3,3
SYC,2006,3,3,PF
SYC,2007,3,3,PF
SYC,2008,3,3,PF
SYC,2009,3,3,PF
SYC,2010,3,3,PF
SYC,2011,3,3,PF
SYC,2012,3,3,PF
SYC,2013,3,3,PF
SYC,2014,3,3,PF
SYC,2015,3,3,PF
SYC,2016,3,3,PF
SYC,2017,3,3,PF
SYC,2018,3,3,PF
SYC,2019,3,3,PF
SYC,2020,2,3,F
SYC,2021,2,2,F
SYC,2022,2,2,F
SYC,2023,2,2,F
SYC,2024,2,2,F
SLE,1990,6,5,PF
SLE,1991,6,5,PF
SLE,1992,7,6,NF
SLE,1993,7,6,NF
SLE,1994,7,6,NF
SLE,1995,7,6,NF
SLE,1996,4,5,PF
SLE,1997,7,6,NF
SLE,1998,3,5,PF
SLE,1999,3,5,PF
SLE,2000,4,5,PF
SLE,2001,4,5,PF
SLE,2002,4,4,PF
SLE,2003,4,3,PF
SLE,2004,4,3,PF
SLE,2005,PF,4,3
SLE,2006,4,3,PF
SLE,2007,3,3,PF
SLE,2008,3,3,PF
SLE,2009,3,3,PF
SLE,2010,3,3,PF
SLE,2011,3,3,PF
SLE,2012,2,3,F
SLE,2013,3,3,PF
SLE,2014,3,3,PF
SLE,2015,3,3,PF
SLE,2016,3,3,PF
SLE,2017,3,3,PF
SLE,2018,3,3,PF
SLE,2019,3,3,PF
SLE,2020,3,3,PF
SLE,2021,3,3,PF
SLE,2022,3,3,PF
SLE,2023,3,3,PF
SLE,2024,4,3,PF
SGP,1990,4,4,PF
SGP,1991,4,4,PF
SGP,1992,4,5,PF
SGP,1993,5,5,PF
SGP,1994,5,5,PF
SGP,1995,5,5,PF
SGP,1996,4,5,PF
SGP,1997,5,5,PF
SGP,1998,5,5,PF
SGP,1999,5,5,PF
SGP,2000,5,5,PF
SGP,2001,5,5,PF
SGP,2002,5,4,PF
SGP,2003,5,4,PF
SGP,2004,5,4,PF
SGP,2005,PF,5,4
SGP,2006,5,4,PF
SGP,2007,5,4,PF
SGP,2008,5,4,PF
SGP,2009,5,4,PF
SGP,2010,5,4,PF
SGP,2011,4,4,PF
SGP,2012,4,4,PF
SGP,2013,4,4,PF
SGP,2014,4,4,PF
SGP,2015,4,4,PF
SGP,2016,4,4,PF
SGP,2017,4,4,PF
SGP,2018,4,4,PF
SGP,2019,4,4,PF
SGP,2020,4,4,PF
SGP,2021,4,4,PF
SGP,2022,4,4,PF
SGP,2023,4,4,PF
SGP,2024,4,4,PF
SVK,1993,3,4,PF
SVK,1994,2,3,F
SVK,1995,2,3,F
SVK,1996,2,4,PF
SVK,1997,2,4,PF
SVK,1998,2,2,F
SVK,1999,1,2,F
SVK,2000,1,2,F
SVK,2001,1,2,F
SVK,2002,1,2,F
SVK,2003,1,2,F
SVK,2004,1,1,F
SVK,2005,F,1,1
SVK,2006,1,1,F
SVK,2007,1,1,F
SVK,2008,1,1,F
SVK,2009,1,1,F
SVK,2010,1,1,F
SVK,2011,1,1,F
SVK,2012,1,1,F
SVK,2013,1,1,F
SVK,2014,1,1,F
SVK,2015,1,1,F
SVK,2016,1,1,F
SVK,2017,1,1,F
SVK,2018,1,2,F
SVK,2019,1,2,F
SVK,2020,1,1,F
SVK,2021,1,1,F
SVK,2022,1,1,F
SVK,2023,1,1,F
SVK,2024,1,1,F
SVN,1991,2,3,F
SVN,1992,2,2,F
SVN,1993,1,2,F
SVN,1994,1,2,F
SVN,1995,1,2,F
SVN,1996,1,2,F
SVN,1997,1,2,F
SVN,1998,1,2,F
SVN,1999,1,2,F
SVN,2000,1,2,F
SVN,2001,1,2,F
SVN,2002,1,1,F
SVN,2003,1,1,F
SVN,2004,1,1,F
SVN,2005,F,1,1
SVN,2006,1,1,F
SVN,2007,1,1,F
SVN,2008,1,1,F
SVN,2009,1,1,F
SVN,2010,1,1,F
SVN,2011,1,1,F
SVN,2012,1,1,F
SVN,2013,1,1,F
SVN,2014,1,1,F
SVN,2015,1,1,F
SVN,2016,1,1,F
SVN,2017,1,1,F
SVN,2018,1,1,F
SVN,2019,1,1,F
SVN,2020,1,1,F
SVN,2021,1,2,F
SVN,2022,1,1,F
SVN,2023,1,1,F
SVN,2024,1,1,F
SLB,1990,1,1,F
SLB,1991,1,1,F
SLB,1992,1,1,F
SLB,1993,1,2,F
SLB,1994,1,2,F
SLB,1995,1,2,F
SLB,1996,1,2,F
SLB,1997,1,2,F
SLB,1998,1,2,F
SLB,1999,1,2,F
SLB,2000,4,4,PF
SLB,2001,4,4,PF
SLB,2002,3,3,PF
SLB,2003,3,3,PF
SLB,2004,3,3,PF
SLB,2005,PF,3,3
SLB,2006,4,3,PF
SLB,2007,4,3,PF
SLB,2008,4,3,PF
SLB,2009,4,3,PF
SLB,2010,4,3,PF
SLB,2011,4,3,PF
SLB,2012,4,3,PF
SLB,2013,4,3,PF
SLB,2014,3,3,PF
SLB,2015,3,3,PF
SLB,2016,3,2,F
SLB,2017,3,2,F
SLB,2018,2,2,F
SLB,2019,2,2,F
SLB,2020,2,2,F
SLB,2021,2,2,F
SLB,2022,3,2,F
SLB,2023,3,2,F
SLB,2024,3,2,F
SOM,1990,7,7,NF
SOM,1991,7,7,NF
SOM,1992,7,7,NF
SOM,1993,7,7,NF
SOM,1994,7,7,NF
SOM,1995,7,7,NF
SOM,1996,7,7,NF
SOM,1997,7,7,NF
SOM,1998,7,7,NF
SOM,1999,7,7,NF
SOM,2000,6,7,NF
SOM,2001,6,7,NF
SOM,2002,6,7,NF
SOM,2003,6,7,NF
SOM,2004,6,7,NF
SOM,2005,NF,6,7
SOM,2006,7,7,NF
SOM,2007,7,7,NF
SOM,2008,7,7,NF
SOM,2009,7,7,NF
SOM,2010,7,7,NF
SOM,2011,7,7,NF
SOM,2012,7,7,NF
SOM,2013,7,7,NF
SOM,2014,7,7,NF
SOM,2015,7,7,NF
SOM,2016,7,7,NF
SOM,2017,7,7,NF
SOM,2018,7,7,NF
SOM,2019,7,7,NF
SOM,2020,7,7,NF
SOM,2021,7,7,NF
SOM,2022,7,7,NF
SOM,2023,7,7,NF
SOM,2024,7,7,NF
ZAF,1990,5,4,PF
ZAF,1991,5,4,PF
ZAF,1992,5,4,PF
ZAF,1993,5,4,PF
ZAF,1994,2,3,F
ZAF,1995,1,2,F
ZAF,1996,1,2,F
ZAF,1997,1,2,F
ZAF,1998,1,2,F
ZAF,1999,1,2,F
ZAF,2000,1,2,F
ZAF,2001,1,2,F
ZAF,2002,1,2,F
ZAF,2003,1,2,F
ZAF,2004,1,2,F
ZAF,2005,F,1,2
ZAF,2006,2,2,F
ZAF,2007,2,2,F
ZAF,2008,2,2,F
ZAF,2009,2,2,F
ZAF,2010,2,2,F
ZAF,2011,2,2,F
ZAF,2012,2,2,F
ZAF,2013,2,2,F
ZAF,2014,2,2,F
ZAF,2015,2,2,F
ZAF,2016,2,2,F
ZAF,2017,2,2,F
ZAF,2018,2,2,F
ZAF,2019,2,2,F
ZAF,2020,2,2,F
ZAF,2021,2,2,F
ZAF,2022,2,2,F
ZAF,2023,2,2,F
ZAF,2024,2,2,F
KOR,1990,2,3,F
KOR,1991,2,3,F
KOR,1992,2,3,F
KOR,1993,2,2,F
KOR,1994,2,2,F
KOR,1995,2,2,F
KOR,1996,2,2,F
KOR,1997,2,2,F
KOR,1998,2,2,F
KOR,1999,2,2,F
KOR,2000,2,2,F
KOR,2001,2,2,F
KOR,2002,2,2,F
KOR,2003,2,2,F
KOR,2004,1,2,F
KOR,2005,F,1,2
KOR,2006,1,2,F
KOR,2007,1,2,F
KOR,2008,1,2,F
KOR,2009,1,2,F
KOR,2010,1,2,F
KOR,2011,1,2,F
KOR,2012,1,2,F
KOR,2013,2,2,F
KOR,2014,2,2,F
KOR,2015,2,2,F
KOR,2016,2,2,F
KOR,2017,2,2,F
KOR,2018,2,2,F
KOR,2019,2,2,F
KOR,2020,2,2,F
KOR,2021,2,2,F
KOR,2022,2,2,F
KOR,2023,2,2,F
KOR,2024,2,2,F
SSD,2011,6,5,NF
SSD,2012,6,5,NF
SSD,2013,6,6,NF
SSD,2014,7,6,NF
SSD,2015,7,6,NF
SSD,2016,7,7,NF
SSD,2017,7,7,NF
SSD,2018,7,7,NF
SSD,2019,7,7,NF
SSD,2020,7,7,NF
SSD,2021,7,7,NF
SSD,2022,7,7,NF
SSD,2023,7,7,NF
SSD,2024,7,7,NF
ESP,1990,1,1,F
ESP,1991,1,1,F
ESP,1992,1,1,F
ESP,1993,1,2,F
ESP,1994,1,2,F
ESP,1995,1,2,F
ESP,1996,1,2,F
ESP,1997,1,2,F
ESP,1998,1,2,F
ESP,1999,1,2,F
ESP,2000,1,2,F
ESP,2001,1,2,F
ESP,2002,1,1,F
ESP,2003,1,1,F
ESP,2004,1,1,F
ESP,2005,F,1,1
ESP,2006,1,1,F
ESP,2007,1,1,F
ESP,2008,1,1,F
ESP,2009,1,1,F
ESP,2010,1,1,F
ESP,2011,1,1,F
ESP,2012,1,1,F
ESP,2013,1,1,F
ESP,2014,1,1,F
ESP,2015,1,1,F
ESP,2016,1,1,F
ESP,2017,1,1,F
ESP,2018,1,1,F
ESP,2019,1,1,F
ESP,2020,1,1,F
ESP,2021,1,1,F
ESP,2022,1,1,F
ESP,2023,1,1,F
ESP,2024,1,1,F
LKA,1990,4,5,PF
LKA,1991,4,5,PF
LKA,1992,4,5,PF
LKA,1993,4,5,PF
LKA,1994,4,5,PF
LKA,1995,4,5,PF
LKA,1996,3,5,PF
LKA,1997,3,4,PF
LKA,1998,3,4,PF
LKA,1999,3,4,PF
LKA,2000,3,4,PF
LKA,2001,3,4,PF
LKA,2002,3,4,PF
LKA,2003,3,3,PF
LKA,2004,3,3,PF
LKA,2005,PF,3,3
LKA,2006,4,4,PF
LKA,2007,4,4,PF
LKA,2008,4,4,PF
LKA,2009,4,4,PF
LKA,2010,5,4,PF
LKA,2011,5,4,PF
LKA,2012,5,4,PF
LKA,2013,5,4,PF
LKA,2014,5,5,PF
LKA,2015,4,4,PF
LKA,2016,3,4,PF
LKA,2017,3,4,PF
LKA,2018,3,4,PF
LKA,2019,4,4,PF
LKA,2020,4,4,PF
LKA,2021,4,4,PF
LKA,2022,4,4,PF
LKA,2023,4,4,PF
LKA,2024,3,4,PF
KNA,1990,1,1,F
KNA,1991,1,1,F
KNA,1992,1,1,F
KNA,1993,1,1,F
KNA,1994,2,2,F
KNA,1995,1,2,F
KNA,1996,1,2,F
KNA,1997,1,2,F
KNA,1998,1,2,F
KNA,1999,1,2,F
KNA,2000,1,2,F
KNA,2001,1,2,F
KNA,2002,1,2,F
KNA,2003,1,2,F
KNA,2004,1,2,F
KNA,2005,F,1,1
KNA,2006,1,1,F
KNA,2007,1,1,F
KNA,2008,1,1,F
KNA,2009,1,1,F
KNA,2010,1,1,F
KNA,2011,1,1,F
KNA,2012,1,1,F
KNA,2013,1,1,F
KNA,2014,1,1,F
KNA,2015,2,1,F
KNA,2016,1,1,F
KNA,2017,1,1,F
KNA,2018,1,1,F
KNA,2019,1,1,F
KNA,2020,2,1,F
KNA,2021,2,1,F
KNA,2022,2,1,F
KNA,2023,2,1,F
KNA,2024,2,1,F
LCA,1990,1,2,F
LCA,1991,1,2,F
LCA,1992,1,2,F
LCA,1993,1,2,F
LCA,1994,1,2,F
LCA,1995,1,2,F
LCA,1996,1,2,F
LCA,1997,1,2,F
LCA,1998,1,2,F
LCA,1999,1,2,F
LCA,2000,1,2,F
LCA,2001,1,2,F
LCA,2002,1,2,F
LCA,2003,1,2,F
LCA,2004,1,2,F
LCA,2005,F,1,1
LCA,2006,1,1,F
LCA,2007,1,1,F
LCA,2008,1,1,F
LCA,2009,1,1,F
LCA,2010,1,1,F
LCA,2011,1,1,F
LCA,2012,1,1,F
LCA,2013,1,1,F
LCA,2014,1,1,F
LCA,2015,1,1,F
LCA,2016,1,1,F
LCA,2017,1,1,F
LCA,2018,1,1,F
LCA,2019,1,1,F
LCA,2020,1,1,F
LCA,2021,1,1,F
LCA,2022,1,1,F
LCA,2023,1,1,F
LCA,2024,1,1,F
VCT,1990,1,2,F
VCT,1991,1,2,F
VCT,1992,1,2,F
VCT,1993,1,1,F
VCT,1994,2,1,F
VCT,1995,2,1,F
VCT,1996,2,1,F
VCT,1997,2,1,F
VCT,1998,2,1,F
VCT,1999,2,1,F
VCT,2000,2,1,F
VCT,2001,2,1,F
VCT,2002,2,1,F
VCT,2003,2,1,F
VCT,2004,2,1,F
VCT,2005,F,2,1
VCT,2006,2,1,F
VCT,2007,2,1,F
VCT,2008,2,1,F
VCT,2009,2,1,F
VCT,2010,1,1,F
VCT,2011,1,1,F
VCT,2012,1,1,F
VCT,2013,1,1,F
VCT,2014,1,1,F
VCT,2015,1,1,F
VCT,2016,1,1,F
VCT,2017,1,1,F
VCT,2018,1,1,F
VCT,2019,1,1,F
VCT,2020,1,1,F
VCT,2021,1,1,F
VCT,2022,1,1,F
VCT,2023,1,1,F
VCT,2024,1,1,F
SDN,1990,7,7,NF
SDN,1991,7,7,NF
SDN,1992,7,7,NF
SDN,1993,7,7,NF
SDN,1994,7,7,NF
SDN,1995,7,7,NF
SDN,1996,7,7,NF
SDN,1997,7,7,NF
SDN,1998,7,7,NF
SDN,1999,7,7,NF
SDN,2000,7,7,NF
SDN,2001,7,7,NF
SDN,2002,7,7,NF
SDN,2003,7,7,NF
SDN,2004,7,7,NF
SDN,2005,NF,7,7
SDN,2006,7,7,NF
SDN,2007,7,7,NF
SDN,2008,7,7,NF
SDN,2009,7,7,NF
SDN,2010,7,7,NF
SDN,2011,7,7,NF
SDN,2012,7,7,NF
SDN,2013,7,7,NF
SDN,2014,7,7,NF
SDN,2015,7,7,NF
SDN,2016,7,7,NF
SDN,2017,7,7,NF
SDN,2018,7,7,NF
SDN,2019,7,6,NF
SDN,2020,7,6,NF
SDN,2021,7,6,NF
SDN,2022,7,6,NF
SDN,2023,7,6,NF
SDN,2024,7,7,NF
SUR,1990,6,4,PF
SUR,1991,4,4,PF
SUR,1992,3,3,PF
SUR,1993,3,3,PF
SUR,1994,3,3,PF
SUR,1995,3,3,PF
SUR,1996,3,3,PF
SUR,1997,3,3,PF
SUR,1998,3,3,PF
SUR,1999,3,3,PF
SUR,2000,1,2,F
SUR,2001,1,2,F
SUR,2002,1,2,F
SUR,2003,1,2,F
SUR,2004,1,2,F
SUR,2005,F,2,2
SUR,2006,2,2,F
SUR,2007,2,2,F
SUR,2008,2,2,F
SUR,2009,2,2,F
SUR,2010,2,2,F
SUR,2011,2,2,F
SUR,2012,2,2,F
SUR,2013,2,2,F
SUR,2014,2,2,F
SUR,2015,2,3,F
SUR,2016,2,3,F
SUR,2017,2,2,F
SUR,2018,2,3,F
SUR,2019,2,3,F
SUR,2020,2,2,F
SUR,2021,2,2,F
SUR,2022,2,2,F
SUR,2023,2,2,F
SUR,2024,2,2,F
SWE,1990,1,1,F
SWE,1991,1,1,F
SWE,1992,1,1,F
SWE,1993,1,1,F
SWE,1994,1,1,F
SWE,1995,1,1,F
SWE,1996,1,1,F
SWE,1997,1,1,F
SWE,1998,1,1,F
SWE,1999,1,1,F
SWE,2000,1,1,F
SWE,2001,1,1,F
SWE,2002,1,1,F
SWE,2003,1,1,F
SWE,2004,1,1,F
SWE,2005,F,1,1
SWE,2006,1,1,F
SWE,2007,1,1,F
SWE,2008,1,1,F
SWE,2009,1,1,F
SWE,2010,1,1,F
SWE,2011,1,1,F
SWE,2012,1,1,F
SWE,2013,1,1,F
SWE,2014,1,1,F
SWE,2015,1,1,F
SWE,2016,1,1,F
SWE,2017,1,1,F
SWE,2018,1,1,F
SWE,2019,1,1,F
SWE,2020,1,1,F
SWE,2021,1,1,F
SWE,2022,1,1,F
SWE,2023,1,1,F
SWE,2024,1,1,F
CHE,1990,1,1,F
CHE,1991,1,1,F
CHE,1992,1,1,F
CHE,1993,1,1,F
CHE,1994,1,1,F
CHE,1995,1,1,F
CHE,1996,1,1,F
CHE,1997,1,1,F
CHE,1998,1,1,F
CHE,1999,1,1,F
CHE,2000,1,1,F
CHE,2001,1,1,F
CHE,2002,1,1,F
CHE,2003,1,1,F
CHE,2004,1,1,F
CHE,2005,F,1,1
CHE,2006,1,1,F
CHE,2007,1,1,F
CHE,2008,1,1,F
CHE,2009,1,1,F
CHE,2010,1,1,F
CHE,2011,1,1,F
CHE,2012,1,1,F
CHE,2013,1,1,F
CHE,2014,1,1,F
CHE,2015,1,1,F
CHE,2016,1,1,F
CHE,2017,1,1,F
CHE,2018,1,1,F
CHE,2019,1,1,F
CHE,2020,1,1,F
CHE,2021,1,1,F
CHE,2022,1,1,F
CHE,2023,1,1,F
CHE,2024,1,1,F
SYR,1990,7,7,NF
SYR,1991,7,7,NF
SYR,1992,7,7,NF
SYR,1993,7,7,NF
SYR,1994,7,7,NF
SYR,1995,7,7,NF
SYR,1996,7,7,NF
SYR,1997,7,7,NF
SYR,1998,7,7,NF
SYR,1999,7,7,NF
SYR,2000,7,7,NF
SYR,2001,7,7,NF
SYR,2002,7,7,NF
SYR,2003,7,7,NF
SYR,2004,7,7,NF
SYR,2005,NF,7,7
SYR,2006,7,6,NF
SYR,2007,7,6,NF
SYR,2008,7,6,NF
SYR,2009,7,6,NF
SYR,2010,7,6,NF
SYR,2011,7,7,NF
SYR,2012,7,7,NF
SYR,2013,7,7,NF
SYR,2014,7,7,NF
SYR,2015,7,7,NF
SYR,2016,7,7,NF
SYR,2017,7,7,NF
SYR,2018,7,7,NF
SYR,2019,7,7,NF
SYR,2020,7,7,NF
SYR,2021,7,7,NF
SYR,2022,7,7,NF
SYR,2023,7,7,NF
SYR,2024,7,6,NF
TWN,1990,3,3,PF
TWN,1991,3,3,PF
TWN,1992,3,3,PF
TWN,1993,4,4,PF
TWN,1994,3,3,PF
TWN,1995,3,3,PF
TWN,1996,2,2,F
TWN,1997,2,2,F
TWN,1998,2,2,F
TWN,1999,2,2,F
TWN,2000,1,2,F
TWN,2001,1,2,F
TWN,2002,2,2,F
TWN,2003,2,2,F
TWN,2004,2,1,F
TWN,2005,F,1,1
TWN,2006,2,1,F
TWN,2007,2,1,F
TWN,2008,2,1,F
TWN,2009,1,2,F
TWN,2010,1,2,F
TWN,2011,1,2,F
TWN,2012,1,2,F
TWN,2013,1,2,F
TWN,2014,1,2,F
TWN,2015,1,2,F
TWN,2016,1,1,F
TWN,2017,1,1,F
TWN,2018,1,1,F
TWN,2019,1,1,F
TWN,2020,1,1,F
TWN,2021,1,1,F
TWN,2022,1,1,F
TWN,2023,1,1,F
TWN,2024,1,1,F
TJK,1991,5,5,PF
TJK,1992,6,6,NF
TJK,1993,7,7,NF
TJK,1994,7,7,NF
TJK,1995,7,7,NF
TJK,1996,7,7,NF
TJK,1997,6,6,NF
TJK,1998,6,6,NF
TJK,1999,6,6,NF
TJK,2000,6,6,NF
TJK,2001,6,6,NF
TJK,2002,6,5,NF
TJK,2003,6,5,NF
TJK,2004,6,5,NF
TJK,2005,NF,6,5
TJK,2006,6,5,NF
TJK,2007,6,5,NF
TJK,2008,6,5,NF
TJK,2009,6,5,NF
TJK,2010,6,5,NF
TJK,2011,6,5,NF
TJK,2012,6,6,NF
TJK,2013,6,6,NF
TJK,2014,6,6,NF
TJK,2015,7,6,NF
TJK,2016,7,6,NF
TJK,2017,7,6,NF
TJK,2018,7,6,NF
TJK,2019,7,6,NF
TJK,2020,7,6,NF
TJK,2021,7,6,NF
TJK,2022,7,7,NF
TJK,2023,7,7,NF
TJK,2024,7,7,NF
TZA,1990,6,5,NF
TZA,1991,6,5,NF
TZA,1992,6,5,PF
TZA,1993,6,5,NF
TZA,1994,6,6,NF
TZA,1995,5,5,PF
TZA,1996,5,5,PF
TZA,1997,5,5,PF
TZA,1998,5,4,PF
TZA,1999,4,4,PF
TZA,2000,4,4,PF
TZA,2001,4,4,PF
TZA,2002,4,3,PF
TZA,2003,4,3,PF
TZA,2004,4,3,PF
TZA,2005,PF,4,3
TZA,2006,4,3,PF
TZA,2007,4,3,PF
TZA,2008,4,3,PF
TZA,2009,4,3,PF
TZA,2010,3,3,PF
TZA,2011,3,3,PF
TZA,2012,3,3,PF
TZA,2013,3,3,PF
TZA,2014,3,3,PF
TZA,2015,3,4,PF
TZA,2016,3,4,PF
TZA,2017,4,4,PF
TZA,2018,4,5,PF
TZA,2019,5,5,PF
TZA,2020,5,5,PF
TZA,2021,5,5,PF
TZA,2022,5,5,PF
TZA,2023,5,5,PF
TZA,2024,6,5,NF
THA,1990,2,3,F
THA,1991,6,4,PF
THA,1992,3,4,PF
THA,1993,3,5,PF
THA,1994,3,5,PF
THA,1995,3,4,PF
THA,1996,3,3,PF
THA,1997,3,3,PF
THA,1998,2,3,F
THA,1999,2,3,F
THA,2000,2,3,F
THA,2001,2,3,F
THA,2002,2,3,F
THA,2003,2,3,F
THA,2004,2,3,F
THA,2005,PF,3,3
THA,2006,7,4,NF
THA,2007,6,4,PF
THA,2008,5,4,PF
THA,2009,5,4,PF
THA,2010,5,4,PF
THA,2011,4,4,PF
THA,2012,4,4,PF
THA,2013,4,4,PF
THA,2014,6,5,NF
THA,2015,6,5,NF
THA,2016,6,5,NF
THA,2017,6,5,NF
THA,2018,7,5,NF
THA,2019,6,4,PF
THA,2020,7,5,NF
THA,2021,7,5,NF
THA,2022,6,5,NF
THA,2023,5,5,PF
THA,2024,6,5,NF
GMB,1990,2,2,F
GMB,1991,2,2,F
GMB,1992,1,2,F
GMB,1993,2,2,F
GMB,1994,7,6,NF
GMB,1995,7,6,NF
GMB,1996,7,6,NF
GMB,1997,7,6,NF
GMB,1998,7,5,NF
GMB,1999,7,5,NF
GMB,2000,7,5,NF
GMB,2001,5,5,PF
GMB,2002,4,4,PF
GMB,2003,4,4,PF
GMB,2004,4,4,PF
GMB,2005,PF,5,4
GMB,2006,5,4,PF
GMB,2007,5,4,PF
GMB,2008,5,4,PF
GMB,2009,5,5,PF
GMB,2010,5,5,PF
GMB,2011,6,5,NF
GMB,2012,6,6,NF
GMB,2013,6,6,NF
GMB,2014,6,6,NF
GMB,2015,7,6,NF
GMB,2016,6,6,NF
GMB,2017,4,5,PF
GMB,2018,4,5,PF
GMB,2019,4,4,PF
GMB,2020,4,4,PF
GMB,2021,4,4,PF
GMB,2022,4,4,PF
GMB,2023,4,4,PF
GMB,2024,4,4,PF
TLS,1999,6,4,PF
TLS,2000,6,3,PF
TLS,2001,5,3,PF
TLS,2002,3,3,PF
TLS,2003,3,3,PF
TLS,2004,3,3,PF
TLS,2005,PF,3,3
TLS,2006,3,4,PF
TLS,2007,3,4,PF
TLS,2008,3,4,PF
TLS,2009,3,4,PF
TLS,2010,3,4,PF
TLS,2011,3,4,PF
TLS,2012,3,4,PF
TLS,2013,3,4,PF
TLS,2014,3,3,PF
TLS,2015,3,3,PF
TLS,2016,3,3,PF
TLS,2017,2,3,F
TLS,2018,2,3,F
TLS,2019,2,3,F
TLS,2020,2,3,F
TLS,2021,2,3,F
TLS,2022,2,3,F
TLS,2023,2,3,F
TLS,2024,2,3,F
TGO,1990,6,6,NF
TGO,1991,6,5,NF
TGO,1992,6,5,NF
TGO,1993,7,5,NF
TGO,1994,6,5,NF
TGO,1995,6,5,NF
TGO,1996,6,5,NF
TGO,1997,6,5,NF
TGO,1998,6,5,NF
TGO,1999,5,5,PF
TGO,2000,5,5,PF
TGO,2001,5,5,PF
TGO,2002,6,5,NF
TGO,2003,6,5,NF
TGO,2004,6,5,NF
TGO,2005,NF,6,5
TGO,2006,6,5,NF
TGO,2007,5,5,PF
TGO,2008,5,5,PF
TGO,2009,5,4,PF
TGO,2010,5,4,PF
TGO,2011,5,4,PF
TGO,2012,5,4,PF
TGO,2013,4,4,PF
TGO,2014,4,4,PF
TGO,2015,4,4,PF
TGO,2016,4,4,PF
TGO,2017,4,4,PF
TGO,2018,5,4,PF
TGO,2019,5,4,PF
TGO,2020,5,4,PF
TGO,2021,5,4,PF
TGO,2022,5,4,PF
TGO,2023,5,4,PF
TGO,2024,5,4,PF
TON,1990,3,3,PF
TON,1991,3,3,PF
TON,1992,3,3,PF
TON,1993,5,3,PF
TON,1994,5,3,PF
TON,1995,5,3,PF
TON,1996,5,3,PF
TON,1997,5,3,PF
TON,1998,5,3,PF
TON,1999,5,3,PF
TON,2000,5,3,PF
TON,2001,5,3,PF
TON,2002,5,3,PF
TON,2003,5,3,PF
TON,2004,5,3,PF
TON,2005,PF,5,3
TON,2006,5,3,PF
TON,2007,5,3,PF
TON,2008,5,3,PF
TON,2009,5,3,PF
TON,2010,3,3,PF
TON,2011,3,3,PF
TON,2012,3,2,F
TON,2013,2,2,F
TON,2014,2,2,F
TON,2015,2,2,F
TON,2016,2,2,F
TON,2017,2,2,F
TON,2018,2,2,F
TON,2019,2,2,F
TON,2020,2,2,F
TON,2021,2,2,F
TON,2022,2,2,F
TON,2023,2,2,F
TON,2024,2,2,F
TTO,1990,1,1,F
TTO,1991,1,1,F
TTO,1992,1,1,F
TTO,1993,1,1,F
TTO,1994,1,2,F
TTO,1995,1,2,F
TTO,1996,1,2,F
TTO,1997,1,2,F
TTO,1998,1,2,F
TTO,1999,1,2,F
TTO,2000,2,2,F
TTO,2001,3,3,PF
TTO,2002,3,3,PF
TTO,2003,3,3,PF
TTO,2004,3,3,PF
TTO,2005,F,3,2
TTO,2006,2,2,F
TTO,2007,2,2,F
TTO,2008,2,2,F
TTO,2009,2,2,F
TTO,2010,2,2,F
TTO,2011,2,2,F
TTO,2012,2,2,F
TTO,2013,2,2,F
TTO,2014,2,2,F
TTO,2015,2,2,F
TTO,2016,2,2,F
TTO,2017,2,2,F
TTO,2018,2,2,F
TTO,2019,2,2,F
TTO,2020,2,2,F
TTO,2021,2,2,F
TTO,2022,2,2,F
TTO,2023,2,2,F
TTO,2024,2,2,F
TUN,1990,5,4,PF
TUN,1991,5,5,PF
TUN,1992,6,5,PF
TUN,1993,6,5,NF
TUN,1994,6,5,NF
TUN,1995,6,5,NF
TUN,1996,6,5,NF
TUN,1997,6,5,PF
TUN,1998,6,5,NF
TUN,1999,6,5,NF
TUN,2000,6,5,NF
TUN,2001,6,5,NF
TUN,2002,6,5,NF
TUN,2003,6,5,NF
TUN,2004,6,5,NF
TUN,2005,NF,6,5
TUN,2006,6,5,NF
TUN,2007,7,5,NF
TUN,2008,7,5,NF
TUN,2009,7,5,NF
TUN,2010,7,5,NF
TUN,2011,3,4,PF
TUN,2012,3,4,PF
TUN,2013,3,3,PF
TUN,2014,1,3,F
TUN,2015,1,3,F
TUN,2016,1,3,F
TUN,2017,2,3,F
TUN,2018,2,3,F
TUN,2019,2,3,F
TUN,2020,2,3,F
TUN,2021,3,3,PF
TUN,2022,4,3,PF
TUN,2023,5,3,PF
TUN,2024,6,4,PF
TUR,1990,2,4,PF
TUR,1991,2,4,PF
TUR,1992,2,4,PF
TUR,1993,4,4,PF
TUR,1994,5,5,PF
TUR,1995,5,5,PF
TUR,1996,4,5,PF
TUR,1997,4,5,PF
TUR,1998,4,5,PF
TUR,1999,4,5,PF
TUR,2000,4,5,PF
TUR,2001,4,5,PF
TUR,2002,3,4,PF
TUR,2003,3,4,PF
TUR,2004,3,3,PF
TUR,2005,PF,3,3
TUR,2006,3,3,PF
TUR,2007,3,3,PF
TUR,2008,3,3,PF
TUR,2009,3,3,PF
TUR,2010,3,3,PF
TUR,2011,3,3,PF
TUR,2012,3,4,PF
TUR,2013,3,4,PF
TUR,2014,3,4,PF
TUR,2015,3,4,PF
TUR,2016,4,5,PF
TUR,2017,5,6,NF
TUR,2018,5,6,NF
TUR,2019,5,6,NF
